2500 0   1   1  42  +2.3316E-02  -1.6867E+00  -3.1098E-02 +1.6871E+00
2500 0   1   1  43  +1.5638E-02  -1.6864E+00  -3.1599E-02 +1.6868E+00
2500 0   1   1  44  +9.6700E-03  -1.6862E+00  -3.2144E-02 +1.6865E+00
2500 0   1   1  45  +4.8496E-03  -1.6863E+00  -3.2699E-02 +1.6866E+00
2500 0   1   1  46  +7.7433E-04  -1.6863E+00  -3.3250E-02 +1.6866E+00
2500 0   1   1  47  -2.8422E-03  -1.6864E+00  -3.3764E-02 +1.6867E+00
2500 0   1   1  48  -6.2436E-03  -1.6865E+00  -3.4251E-02 +1.6869E+00
2500 0   1   1  49  -9.6102E-03  -1.6866E+00  -3.4699E-02 +1.6870E+00
2500 0   1   1  50  -1.3130E-02  -1.6867E+00  -3.5123E-02 +1.6871E+00
2500 0   1   1  51  -1.7001E-02  -1.6868E+00  -3.5530E-02 +1.6873E+00
2500 0   1   1  52  -2.1479E-02  -1.6870E+00  -3.5974E-02 +1.6875E+00
2500 0   1   1  53  -2.6896E-02  -1.6873E+00  -3.6537E-02 +1.6879E+00
2500 0   1   1  54  -3.3674E-02  -1.6879E+00  -3.7293E-02 +1.6886E+00
2500 0   1   1  55  -4.2404E-02  -1.6888E+00  -3.8357E-02 +1.6898E+00
2500 0   1   1  56  -5.4063E-02  -1.6899E+00  -3.9949E-02 +1.6912E+00
2500 0   1   1  57  -7.0235E-02  -1.6896E+00  -4.2143E-02 +1.6916E+00
2500 0   1   1  58  -9.0493E-02  -1.6878E+00  -4.4762E-02 +1.6908E+00
2500 0   1   1  59  -1.1611E-01  -1.6844E+00  -4.7516E-02 +1.6891E+00
2500 0   1   1  60  -1.4848E-01  -1.6781E+00  -5.0020E-02 +1.6854E+00
2500 0   1   1  61  -1.8879E-01  -1.6682E+00  -5.1913E-02 +1.6797E+00
2500 0   1   1  62  -2.3880E-01  -1.6536E+00  -5.2934E-02 +1.6716E+00
2500 0   1   1  63  -3.0143E-01  -1.6319E+00  -5.3241E-02 +1.6604E+00
2500 0   1   1  64  -3.8147E-01  -1.5969E+00  -5.3450E-02 +1.6427E+00
2500 0   1   1  65  -4.8392E-01  -1.5321E+00  -5.4154E-02 +1.6076E+00
2500 0   1   1  66  -6.0180E-01  -1.4104E+00  -5.4593E-02 +1.5344E+00
2500 0   1   1  67  -6.9317E-01  -1.2340E+00  -5.2432E-02 +1.4163E+00
2500 0   1   1  68  -7.2074E-01  -1.0540E+00  -4.6756E-02 +1.2777E+00
2500 0   1   1  69  -7.0245E-01  -9.0002E-01  -3.8211E-02 +1.1423E+00
2500 0   1   1  70  -6.6477E-01  -7.7112E-01  -2.7686E-02 +1.0185E+00
2500 0   1   1  71  -6.1984E-01  -6.6078E-01  -1.6153E-02 +9.0614E-01
2500 0   1   1  72  -5.7192E-01  -5.6422E-01  -4.6273E-03 +8.0340E-01
2500 0   1   1  73  -5.2221E-01  -4.7921E-01  +5.8137E-03 +7.0879E-01
2500 0   1   1  74  -4.7180E-01  -4.0475E-01  +1.4345E-02 +6.2179E-01
2500 0   1   1  75  -4.2216E-01  -3.3997E-01  +2.0465E-02 +5.4242E-01
2500 0   1   1  76  -3.7504E-01  -2.8377E-01  +2.4338E-02 +4.7093E-01
2500 0   1   1  77  -3.3144E-01  -2.3483E-01  +2.6299E-02 +4.0705E-01
2500 0   1   1  78  -2.9156E-01  -1.9193E-01  +2.6865E-02 +3.5009E-01
2500 0   1   1  79  -2.5498E-01  -1.5419E-01  +2.6599E-02 +2.9916E-01
2500 0   1   1  80  -2.2089E-01  -1.2132E-01  +2.5925E-02 +2.5334E-01
2500 0   1   1  81  -1.8848E-01  -9.3527E-02  +2.5018E-02 +2.1189E-01
2500 0   1   1  82  -1.5742E-01  -7.1231E-02  +2.3966E-02 +1.7444E-01
2500 0   1   1  83  -1.2813E-01  -5.4717E-02  +2.2622E-02 +1.4115E-01
2500 0   1   1  84  -1.0179E-01  -4.3535E-02  +2.0875E-02 +1.1266E-01
2500 0   1   1  85  -7.9591E-02  -3.6359E-02  +1.8749E-02 +8.9489E-02
2500 0   1   1  86  -6.2023E-02  -3.1621E-02  +1.6386E-02 +7.1521E-02
2500 0   1   1  87  -4.8687E-02  -2.8157E-02  +1.3988E-02 +5.7956E-02
2500 0   1   1  88  -3.8728E-02  -2.5340E-02  +1.1750E-02 +4.7750E-02
2500 0   1   1  89  -3.1312E-02  -2.2897E-02  +9.7744E-03 +4.0003E-02
2500 0   1   2   1  +4.6420E-03  -6.3974E-03  +2.4212E-03 +8.2666E-03
2500 0   1   2   2  +5.5882E-03  -7.0810E-03  +3.0174E-03 +9.5117E-03
2500 0   1   2   3  +6.8160E-03  -7.8343E-03  +3.8404E-03 +1.1072E-02
2500 0   1   2   4  +8.4531E-03  -8.6548E-03  +4.9940E-03 +1.3088E-02
2500 0   1   2   5  +1.0708E-02  -9.5699E-03  +6.6510E-03 +1.5827E-02
2500 0   1   2   6  +1.3920E-02  -1.0658E-02  +9.0474E-03 +1.9729E-02
2500 0   1   2   7  +1.8530E-02  -1.1946E-02  +1.2587E-02 +2.5387E-02
2500 0   1   2   8  +2.5518E-02  -1.3279E-02  +1.7725E-02 +3.3789E-02
2500 0   1   2   9  +3.7894E-02  -1.6269E-02  +2.3350E-02 +4.7390E-02
2500 0   1   2  10  +5.6706E-02  -2.3828E-02  +2.7964E-02 +6.7567E-02
2500 0   1   2  11  +7.9118E-02  -3.7082E-02  +3.1059E-02 +9.2733E-02
2500 0   1   2  12  +1.0242E-01  -5.5735E-02  +3.2810E-02 +1.2113E-01
2500 0   1   2  13  +1.2503E-01  -7.8841E-02  +3.3572E-02 +1.5158E-01
2500 0   1   2  14  +1.4693E-01  -1.0581E-01  +3.3655E-02 +1.8417E-01
2500 0   1   2  15  +1.6870E-01  -1.3647E-01  +3.3485E-02 +2.1956E-01
2500 0   1   2  16  +1.9088E-01  -1.7117E-01  +3.3326E-02 +2.5854E-01
2500 0   1   2  17  +2.1387E-01  -2.1014E-01  +3.3264E-02 +3.0167E-01
2500 0   1   2  18  +2.3790E-01  -2.5322E-01  +3.3227E-02 +3.4903E-01
2500 0   1   2  19  +2.6360E-01  -3.0021E-01  +3.2967E-02 +4.0087E-01
2500 0   1   2  20  +2.9228E-01  -3.5199E-01  +3.2258E-02 +4.5866E-01
2500 0   1   2  21  +3.2482E-01  -4.1061E-01  +3.0922E-02 +5.2447E-01
2500 0   1   2  22  +3.6044E-01  -4.7788E-01  +2.8851E-02 +5.9927E-01
2500 0   1   2  23  +3.9751E-01  -5.5463E-01  +2.6073E-02 +6.8287E-01
2500 0   1   2  24  +4.3452E-01  -6.4128E-01  +2.2724E-02 +7.7496E-01
2500 0   1   2  25  +4.6992E-01  -7.3869E-01  +1.9003E-02 +8.7570E-01
2500 0   1   2  26  +5.0152E-01  -8.4805E-01  +1.5100E-02 +9.8536E-01
2500 0   1   2  27  +5.2541E-01  -9.7046E-01  +1.1027E-02 +1.1036E+00
2500 0   1   2  28  +5.3476E-01  -1.1044E+00  +6.6277E-03 +1.2271E+00
2500 0   1   2  29  +5.2023E-01  -1.2417E+00  +1.5982E-03 +1.3463E+00
2500 0   1   2  30  +4.7604E-01  -1.3651E+00  -4.0885E-03 +1.4457E+00
2500 0   1   2  31  +4.0974E-01  -1.4605E+00  -9.9086E-03 +1.5169E+00
2500 0   1   2  32  +3.3820E-01  -1.5271E+00  -1.5258E-02 +1.5642E+00
2500 0   1   2  33  +2.7314E-01  -1.5728E+00  -1.9703E-02 +1.5965E+00
2500 0   1   2  34  +2.1818E-01  -1.6052E+00  -2.3066E-02 +1.6201E+00
2500 0   1   2  35  +1.7281E-01  -1.6289E+00  -2.5398E-02 +1.6382E+00
2500 0   1   2  36  +1.3553E-01  -1.6464E+00  -2.6805E-02 +1.6522E+00
2500 0   1   2  37  +1.0501E-01  -1.6592E+00  -2.7543E-02 +1.6627E+00
2500 0   1   2  38  +8.0187E-02  -1.6684E+00  -2.7890E-02 +1.6706E+00
2500 0   1   2  39  +6.0231E-02  -1.6748E+00  -2.8037E-02 +1.6761E+00
2500 0   1   2  40  +4.4400E-02  -1.6792E+00  -2.8182E-02 +1.6800E+00
2500 0   1   2  41  +3.2018E-02  -1.6823E+00  -2.8387E-02 +1.6828E+00
2500 0   1   2  42  +2.2416E-02  -1.6844E+00  -2.8683E-02 +1.6848E+00
2500 0   1   2  43  +1.4956E-02  -1.6859E+00  -2.9058E-02 +1.6862E+00
2500 0   1   2  44  +9.0911E-03  -1.6871E+00  -2.9476E-02 +1.6874E+00
2500 0   1   2  45  +4.3415E-03  -1.6880E+00  -2.9923E-02 +1.6883E+00
2500 0   1   2  46  +3.5054E-04  -1.6887E+00  -3.0383E-02 +1.6890E+00
2500 0   1   2  47  -3.1654E-03  -1.6891E+00  -3.0832E-02 +1.6894E+00
2500 0   1   2  48  -6.4490E-03  -1.6894E+00  -3.1274E-02 +1.6897E+00
2500 0   1   2  49  -9.6951E-03  -1.6894E+00  -3.1714E-02 +1.6897E+00
2500 0   1   2  50  -1.3102E-02  -1.6891E+00  -3.2165E-02 +1.6895E+00
2500 0   1   2  51  -1.6883E-02  -1.6887E+00  -3.2638E-02 +1.6891E+00
2500 0   1   2  52  -2.1290E-02  -1.6880E+00  -3.3169E-02 +1.6885E+00
2500 0   1   2  53  -2.6652E-02  -1.6871E+00  -3.3834E-02 +1.6876E+00
2500 0   1   2  54  -3.3361E-02  -1.6858E+00  -3.4649E-02 +1.6865E+00
2500 0   1   2  55  -4.1955E-02  -1.6840E+00  -3.5710E-02 +1.6849E+00
2500 0   1   2  56  -5.3144E-02  -1.6813E+00  -3.7116E-02 +1.6825E+00
2500 0   1   2  57  -6.7665E-02  -1.6770E+00  -3.8854E-02 +1.6788E+00
2500 0   1   2  58  -8.6100E-02  -1.6706E+00  -4.0852E-02 +1.6733E+00
2500 0   1   2  59  -1.0925E-01  -1.6613E+00  -4.2926E-02 +1.6654E+00
2500 0   1   2  60  -1.3809E-01  -1.6481E+00  -4.4824E-02 +1.6545E+00
2500 0   1   2  61  -1.7373E-01  -1.6298E+00  -4.6339E-02 +1.6397E+00
2500 0   1   2  62  -2.1742E-01  -1.6044E+00  -4.7307E-02 +1.6198E+00
2500 0   1   2  63  -2.7058E-01  -1.5689E+00  -4.7730E-02 +1.5928E+00
2500 0   1   2  64  -3.3435E-01  -1.5178E+00  -4.7776E-02 +1.5549E+00
2500 0   1   2  65  -4.0716E-01  -1.4424E+00  -4.7431E-02 +1.4995E+00
2500 0   1   2  66  -4.8047E-01  -1.3359E+00  -4.6214E-02 +1.4204E+00
2500 0   1   2  67  -5.3699E-01  -1.2030E+00  -4.3217E-02 +1.3181E+00
2500 0   1   2  68  -5.6363E-01  -1.0620E+00  -3.7878E-02 +1.2029E+00
2500 0   1   2  69  -5.6240E-01  -9.2826E-01  -3.0340E-02 +1.0858E+00
2500 0   1   2  70  -5.4292E-01  -8.0742E-01  -2.1220E-02 +9.7321E-01
2500 0   1   2  71  -5.1304E-01  -6.9944E-01  -1.1349E-02 +8.6750E-01
2500 0   1   2  72  -4.7734E-01  -6.0295E-01  -1.6734E-03 +7.6903E-01
2500 0   1   2  73  -4.3839E-01  -5.1687E-01  +6.9430E-03 +6.7778E-01
2500 0   1   2  74  -3.9793E-01  -4.4046E-01  +1.3862E-02 +5.9376E-01
2500 0   1   2  75  -3.5754E-01  -3.7312E-01  +1.8770E-02 +5.1711E-01
2500 0   1   2  76  -3.1868E-01  -3.1404E-01  +2.1865E-02 +4.4795E-01
2500 0   1   2  77  -2.8218E-01  -2.6231E-01  +2.3459E-02 +3.8598E-01
2500 0   1   2  78  -2.4842E-01  -2.1705E-01  +2.4000E-02 +3.3076E-01
2500 0   1   2  79  -2.1724E-01  -1.7753E-01  +2.3895E-02 +2.8157E-01
2500 0   1   2  80  -1.8825E-01  -1.4337E-01  +2.3479E-02 +2.3779E-01
2500 0   1   2  81  -1.6100E-01  -1.1445E-01  +2.2857E-02 +1.9885E-01
2500 0   1   2  82  -1.3531E-01  -9.0734E-02  +2.2032E-02 +1.6440E-01
2500 0   1   2  83  -1.1140E-01  -7.2099E-02  +2.0854E-02 +1.3432E-01
2500 0   1   2  84  -8.9830E-02  -5.8084E-02  +1.9225E-02 +1.0869E-01
2500 0   1   2  85  -7.1300E-02  -4.7830E-02  +1.7190E-02 +8.7561E-02
2500 0   1   2  86  -5.6161E-02  -4.0332E-02  +1.4918E-02 +7.0734E-02
2500 0   1   2  87  -4.4280E-02  -3.4702E-02  +1.2633E-02 +5.7659E-02
2500 0   1   2  88  -3.5203E-02  -3.0293E-02  +1.0519E-02 +4.7619E-02
2500 0   1   2  89  -2.8356E-02  -2.6713E-02  +8.6684E-03 +3.9910E-02
2500 0   1   3   1  +3.9184E-03  -7.1972E-03  +2.1823E-03 +8.4803E-03
2500 0   1   3   2  +4.7750E-03  -8.1129E-03  +2.7356E-03 +9.8032E-03
2500 0   1   3   3  +5.8911E-03  -9.1754E-03  +3.5082E-03 +1.1454E-02
2500 0   1   3   4  +7.3924E-03  -1.0436E-02  +4.6021E-03 +1.3592E-02
2500 0   1   3   5  +9.4491E-03  -1.1970E-02  +6.1835E-03 +1.6456E-02
2500 0   1   3   6  +1.2354E-02  -1.3913E-02  +8.4860E-03 +2.0450E-02
2500 0   1   3   7  +1.6553E-02  -1.6451E-02  +1.1837E-02 +2.6168E-02
2500 0   1   3   8  +2.2914E-02  -2.0004E-02  +1.6445E-02 +3.4578E-02
2500 0   1   3   9  +3.2999E-02  -2.5714E-02  +2.1351E-02 +4.6968E-02
2500 0   1   3  10  +4.7438E-02  -3.5108E-02  +2.5187E-02 +6.4166E-02
2500 0   1   3  11  +6.4691E-02  -4.9133E-02  +2.7498E-02 +8.5762E-02
2500 0   1   3  12  +8.2987E-02  -6.7936E-02  +2.8566E-02 +1.1099E-01
2500 0   1   3  13  +1.0117E-01  -9.1242E-02  +2.8838E-02 +1.3926E-01
2500 0   1   3  14  +1.1905E-01  -1.1880E-01  +2.8619E-02 +1.7060E-01
2500 0   1   3  15  +1.3685E-01  -1.5044E-01  +2.8260E-02 +2.0533E-01
2500 0   1   3  16  +1.5491E-01  -1.8626E-01  +2.7965E-02 +2.4387E-01
2500 0   1   3  17  +1.7359E-01  -2.2643E-01  +2.7787E-02 +2.8666E-01
2500 0   1   3  18  +1.9333E-01  -2.7105E-01  +2.7681E-02 +3.3408E-01
2500 0   1   3  19  +2.1461E-01  -3.2044E-01  +2.7456E-02 +3.8664E-01
2500 0   1   3  20  +2.3791E-01  -3.7531E-01  +2.6916E-02 +4.4518E-01
2500 0   1   3  21  +2.6348E-01  -4.3673E-01  +2.5896E-02 +5.1071E-01
2500 0   1   3  22  +2.9081E-01  -5.0574E-01  +2.4271E-02 +5.8389E-01
2500 0   1   3  23  +3.1891E-01  -5.8304E-01  +2.2012E-02 +6.6492E-01
2500 0   1   3  24  +3.4651E-01  -6.6899E-01  +1.9183E-02 +7.5365E-01
2500 0   1   3  25  +3.7198E-01  -7.6380E-01  +1.5906E-02 +8.4971E-01
2500 0   1   3  26  +3.9312E-01  -8.6743E-01  +1.2319E-02 +9.5243E-01
2500 0   1   3  27  +4.0679E-01  -9.7899E-01  +8.4719E-03 +1.0602E+00
2500 0   1   3  28  +4.0888E-01  -1.0954E+00  +4.3860E-03 +1.1692E+00
2500 0   1   3  29  +3.9539E-01  -1.2107E+00  +2.0716E-05 +1.2736E+00
2500 0   1   3  30  +3.6505E-01  -1.3160E+00  -4.5434E-03 +1.3657E+00
2500 0   1   3  31  +3.2177E-01  -1.4045E+00  -9.0354E-03 +1.4409E+00
2500 0   1   3  32  +2.7313E-01  -1.4742E+00  -1.3183E-02 +1.4993E+00
2500 0   1   3  33  +2.2569E-01  -1.5274E+00  -1.6704E-02 +1.5441E+00
2500 0   1   3  34  +1.8312E-01  -1.5679E+00  -1.9454E-02 +1.5787E+00
2500 0   1   3  35  +1.4651E-01  -1.5989E+00  -2.1475E-02 +1.6057E+00
2500 0   1   3  36  +1.1571E-01  -1.6226E+00  -2.2809E-02 +1.6269E+00
2500 0   1   3  37  +9.0164E-02  -1.6407E+00  -2.3622E-02 +1.6433E+00
2500 0   1   3  38  +6.9213E-02  -1.6544E+00  -2.4110E-02 +1.6560E+00
2500 0   1   3  39  +5.2232E-02  -1.6646E+00  -2.4388E-02 +1.6656E+00
2500 0   1   3  40  +3.8621E-02  -1.6723E+00  -2.4605E-02 +1.6729E+00
2500 0   1   3  41  +2.7834E-02  -1.6779E+00  -2.4822E-02 +1.6783E+00
2500 0   1   3  42  +1.9347E-02  -1.6822E+00  -2.5068E-02 +1.6825E+00
2500 0   1   3  43  +1.2664E-02  -1.6853E+00  -2.5363E-02 +1.6855E+00
2500 0   1   3  44  +7.3522E-03  -1.6877E+00  -2.5692E-02 +1.6879E+00
2500 0   1   3  45  +3.0423E-03  -1.6895E+00  -2.6047E-02 +1.6897E+00
2500 0   1   3  46  -5.8113E-04  -1.6907E+00  -2.6423E-02 +1.6909E+00
2500 0   1   3  47  -3.7595E-03  -1.6915E+00  -2.6801E-02 +1.6917E+00
2500 0   1   3  48  -6.7165E-03  -1.6918E+00  -2.7195E-02 +1.6920E+00
2500 0   1   3  49  -9.6399E-03  -1.6918E+00  -2.7605E-02 +1.6921E+00
2500 0   1   3  50  -1.2714E-02  -1.6913E+00  -2.8046E-02 +1.6916E+00
2500 0   1   3  51  -1.6146E-02  -1.6903E+00  -2.8522E-02 +1.6906E+00
2500 0   1   3  52  -2.0156E-02  -1.6889E+00  -2.9064E-02 +1.6893E+00
2500 0   1   3  53  -2.5035E-02  -1.6867E+00  -2.9725E-02 +1.6871E+00
2500 0   1   3  54  -3.1115E-02  -1.6838E+00  -3.0508E-02 +1.6844E+00
2500 0   1   3  55  -3.8837E-02  -1.6797E+00  -3.1473E-02 +1.6804E+00
2500 0   1   3  56  -4.8701E-02  -1.6742E+00  -3.2671E-02 +1.6752E+00
2500 0   1   3  57  -6.1252E-02  -1.6665E+00  -3.4057E-02 +1.6680E+00
2500 0   1   3  58  -7.7057E-02  -1.6560E+00  -3.5596E-02 +1.6582E+00
2500 0   1   3  59  -9.6767E-02  -1.6419E+00  -3.7179E-02 +1.6452E+00
2500 0   1   3  60  -1.2105E-01  -1.6230E+00  -3.8622E-02 +1.6280E+00
2500 0   1   3  61  -1.5069E-01  -1.5979E+00  -3.9807E-02 +1.6055E+00
2500 0   1   3  62  -1.8631E-01  -1.5648E+00  -4.0592E-02 +1.5764E+00
2500 0   1   3  63  -2.2829E-01  -1.5209E+00  -4.0887E-02 +1.5385E+00
2500 0   1   3  64  -2.7608E-01  -1.4627E+00  -4.0669E-02 +1.4891E+00
2500 0   1   3  65  -3.2703E-01  -1.3865E+00  -3.9775E-02 +1.4251E+00
2500 0   1   3  66  -3.7539E-01  -1.2908E+00  -3.7892E-02 +1.3448E+00
2500 0   1   3  67  -4.1313E-01  -1.1793E+00  -3.4593E-02 +1.2500E+00
2500 0   1   3  68  -4.3421E-01  -1.0603E+00  -2.9603E-02 +1.1461E+00
2500 0   1   3  69  -4.3813E-01  -9.4209E-01  -2.3034E-02 +1.0392E+00
2500 0   1   3  70  -4.2829E-01  -8.3008E-01  -1.5368E-02 +9.3418E-01
2500 0   1   3  71  -4.0882E-01  -7.2633E-01  -7.2912E-03 +8.3351E-01
2500 0   1   3  72  -3.8315E-01  -6.3143E-01  +4.5353E-04 +7.3859E-01
2500 0   1   3  73  -3.5377E-01  -5.4545E-01  +7.2074E-03 +6.5017E-01
2500 0   1   3  74  -3.2246E-01  -4.6818E-01  +1.2546E-02 +5.6862E-01
2500 0   1   3  75  -2.9073E-01  -3.9940E-01  +1.6297E-02 +4.9428E-01
2500 0   1   3  76  -2.5985E-01  -3.3851E-01  +1.8651E-02 +4.2715E-01
2500 0   1   3  77  -2.3056E-01  -2.8493E-01  +1.9872E-02 +3.6707E-01
2500 0   1   3  78  -2.0321E-01  -2.3794E-01  +2.0296E-02 +3.1356E-01
2500 0   1   3  79  -1.7784E-01  -1.9693E-01  +2.0247E-02 +2.6612E-01
2500 0   1   3  80  -1.5427E-01  -1.6149E-01  +1.9972E-02 +2.2423E-01
2500 0   1   3  81  -1.3225E-01  -1.3132E-01  +1.9515E-02 +1.8739E-01
2500 0   1   3  82  -1.1167E-01  -1.0618E-01  +1.8873E-02 +1.5524E-01
2500 0   1   3  83  -9.2599E-02  -8.5819E-02  +1.7878E-02 +1.2751E-01
2500 0   1   3  84  -7.5387E-02  -6.9754E-02  +1.6462E-02 +1.0402E-01
2500 0   1   3  85  -6.0437E-02  -5.7346E-02  +1.4681E-02 +8.4597E-02
2500 0   1   3  86  -4.7996E-02  -4.7848E-02  +1.2685E-02 +6.8949E-02
2500 0   1   3  87  -3.8040E-02  -4.0534E-02  +1.0677E-02 +5.6604E-02
2500 0   1   3  88  -3.0299E-02  -3.4803E-02  +8.8296E-03 +4.6981E-02
2500 0   1   3  89  -2.4389E-02  -3.0225E-02  +7.2216E-03 +3.9503E-02
2500 0   1   4   1  +3.0363E-03  -7.8964E-03  +1.8512E-03 +8.6602E-03
2500 0   1   4   2  +3.7386E-03  -9.0170E-03  +2.3269E-03 +1.0035E-02
2500 0   1   4   3  +4.6603E-03  -1.0359E-02  +2.9906E-03 +1.1746E-02
2500 0   1   4   4  +5.8995E-03  -1.2004E-02  +3.9299E-03 +1.3941E-02
2500 0   1   4   5  +7.5917E-03  -1.4069E-02  +5.2868E-03 +1.6838E-02
2500 0   1   4   6  +9.9668E-03  -1.6728E-02  +7.2588E-03 +2.0781E-02
2500 0   1   4   7  +1.3376E-02  -2.0264E-02  +1.0069E-02 +2.6286E-02
2500 0   1   4   8  +1.8430E-02  -2.5193E-02  +1.3821E-02 +3.4138E-02
2500 0   1   4   9  +2.6096E-02  -3.2398E-02  +1.7732E-02 +4.5222E-02
2500 0   1   4  10  +3.6808E-02  -4.2986E-02  +2.0706E-02 +6.0261E-02
2500 0   1   4  11  +4.9605E-02  -5.7787E-02  +2.2360E-02 +7.9372E-02
2500 0   1   4  12  +6.3255E-02  -7.7078E-02  +2.2995E-02 +1.0233E-01
2500 0   1   4  13  +7.6964E-02  -1.0084E-01  +2.3015E-02 +1.2893E-01
2500 0   1   4  14  +9.0562E-02  -1.2902E-01  +2.2686E-02 +1.5926E-01
2500 0   1   4  15  +1.0415E-01  -1.6144E-01  +2.2288E-02 +1.9341E-01
2500 0   1   4  16  +1.1793E-01  -1.9821E-01  +2.1963E-02 +2.3168E-01
2500 0   1   4  17  +1.3219E-01  -2.3947E-01  +2.1760E-02 +2.7440E-01
2500 0   1   4  18  +1.4729E-01  -2.8540E-01  +2.1632E-02 +3.2189E-01
2500 0   1   4  19  +1.6355E-01  -3.3644E-01  +2.1450E-02 +3.7470E-01
2500 0   1   4  20  +1.8113E-01  -3.9312E-01  +2.1052E-02 +4.3335E-01
2500 0   1   4  21  +2.0012E-01  -4.5612E-01  +2.0311E-02 +4.9850E-01
2500 0   1   4  22  +2.2009E-01  -5.2607E-01  +1.9105E-02 +5.7057E-01
2500 0   1   4  23  +2.4033E-01  -6.0336E-01  +1.7388E-02 +6.4970E-01
2500 0   1   4  24  +2.5985E-01  -6.8814E-01  +1.5180E-02 +7.3572E-01
2500 0   1   4  25  +2.7730E-01  -7.8009E-01  +1.2540E-02 +8.2801E-01
2500 0   1   4  26  +2.9095E-01  -8.7850E-01  +9.5711E-03 +9.2548E-01
2500 0   1   4  27  +2.9868E-01  -9.8174E-01  +6.3457E-03 +1.0262E+00
2500 0   1   4  28  +2.9816E-01  -1.0868E+00  +2.9426E-03 +1.1270E+00
2500 0   1   4  29  +2.8766E-01  -1.1894E+00  -5.8471E-04 +1.2237E+00
2500 0   1   4  30  +2.6705E-01  -1.2844E+00  -4.1365E-03 +1.3119E+00
