 500 0   0  -2  87  -7.6283E-03  +2.2899E-03  -2.1679E-04 +7.9675E-03
 500 0   0  -2  88  -6.9020E-03  +6.8720E-04  -2.2041E-04 +6.9396E-03
 500 0   0  -2  89  -6.1812E-03  -2.4867E-04  -2.1387E-04 +6.1899E-03
 500 0   0  -2  90  -5.4945E-03  -8.1713E-04  -1.9961E-04 +5.5585E-03
 500 0   0  14  69  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  14  70  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  14  71  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  14  72  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  14  73  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  14  74  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  14  75  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  14  76  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  14  77  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  14  78  +7.8981E-02  -4.1289E-02  +2.8443E-03 +8.9168E-02
 500 0   0  14  79  +6.9922E-02  -3.1387E-02  +2.4073E-03 +7.6681E-02
 500 0   0  14  80  +6.1080E-02  -2.2435E-02  +2.0024E-03 +6.5101E-02
 500 0   0  14  81  +5.2136E-02  -1.4806E-02  +1.6307E-03 +5.4222E-02
 500 0   0  14  82  +4.3041E-02  -9.0212E-03  +1.3065E-03 +4.3996E-02
 500 0   0  14  83  +3.4206E-02  -5.3736E-03  +1.0354E-03 +3.4641E-02
 500 0   0  14  84  +2.6384E-02  -3.6170E-03  +8.2156E-04 +2.6643E-02
 500 0   0  14  85  +2.0101E-02  -3.0719E-03  +6.6102E-04 +2.0345E-02
 500 0   0  14  86  +1.5371E-02  -3.0765E-03  +5.3949E-04 +1.5685E-02
 500 0   0  14  87  +1.1916E-02  -3.2176E-03  +4.5210E-04 +1.2351E-02
 500 0   0  14  88  +9.4203E-03  -3.3218E-03  +3.8557E-04 +9.9963E-03
 500 0   0  14  89  +7.5730E-03  -3.3381E-03  +3.3222E-04 +8.2827E-03
 500 0   0  14  90  +6.1813E-03  -3.2761E-03  +2.8780E-04 +7.0017E-03
 500 0   0  15  69  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  15  70  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  15  71  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  15  72  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  15  73  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  15  74  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  15  75  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  15  76  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  15  77  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  15  78  +8.9257E-02  -3.1830E-02  +3.0931E-03 +9.4813E-02
 500 0   0  15  79  +7.9606E-02  -2.2111E-02  +2.5799E-03 +8.2660E-02
 500 0   0  15  80  +7.0011E-02  -1.2811E-02  +2.1002E-03 +7.1204E-02
 500 0   0  15  81  +5.9765E-02  -4.5604E-03  +1.6664E-03 +5.9962E-02
 500 0   0  15  82  +4.8417E-02  +1.3601E-03  +1.2889E-03 +4.8453E-02
 500 0   0  15  83  +3.6849E-02  +3.8715E-03  +9.8431E-04 +3.7065E-02
 500 0   0  15  84  +2.6894E-02  +3.6260E-03  +7.5562E-04 +2.7148E-02
 500 0   0  15  85  +1.9541E-02  +2.1318E-03  +5.9660E-04 +1.9666E-02
 500 0   0  15  86  +1.4575E-02  +5.4938E-04  +4.9442E-04 +1.4594E-02
 500 0   0  15  87  +1.1263E-02  -6.7345E-04  +4.2225E-04 +1.1291E-02
 500 0   0  15  88  +8.9836E-03  -1.4850E-03  +3.6900E-04 +9.1130E-03
 500 0   0  15  89  +7.3416E-03  -1.9677E-03  +3.2713E-04 +7.6078E-03
 500 0   0  15  90  +6.0969E-03  -2.2234E-03  +2.9165E-04 +6.4962E-03
 500 0   0  16  69  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  70  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  71  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  72  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  73  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  74  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  75  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  76  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  77  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  78  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  79  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  80  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  81  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  82  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  83  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  84  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  85  +0.0000E+00  +0.0000E+00  +0.0000E+00 +0.0000E+00
 500 0   0  16  86  +1.2123E-02  +3.7646E-03  +4.0245E-04 +1.2700E-02
 500 0   0  16  87  +9.6067E-03  +1.4520E-03  +3.6711E-04 +9.7227E-03
 500 0   0  16  88  +7.9422E-03  +2.7460E-05  +3.3727E-04 +7.9494E-03
 500 0   0  16  89  +6.7222E-03  -8.1917E-04  +3.1097E-04 +6.7791E-03
 500 0   0  16  90  +5.7475E-03  -1.3187E-03  +2.8425E-04 +5.9037E-03
 500 0   1   0  69  -2.4222E-01  -1.9547E-01  -9.1031E-03 +3.1139E-01
 500 0   1   0  70  -2.1459E-01  -1.6411E-01  -8.1178E-03 +2.7027E-01
 500 0   1   0  71  -1.9158E-01  -1.3839E-01  -7.2724E-03 +2.3645E-01
 500 0   1   0  72  -1.7126E-01  -1.1674E-01  -6.5064E-03 +2.0737E-01
 500 0   1   0  73  -1.5316E-01  -9.8178E-02  -5.8014E-03 +1.8202E-01
 500 0   1   0  74  -1.3701E-01  -8.2121E-02  -5.1561E-03 +1.5982E-01
 500 0   1   0  75  -1.2254E-01  -6.8042E-02  -4.5435E-03 +1.4024E-01
 500 0   1   0  76  -1.0959E-01  -5.5552E-02  -3.9624E-03 +1.2293E-01
 500 0   1   0  77  -9.8037E-02  -4.4347E-02  -3.3980E-03 +1.0765E-01
 500 0   1   0  78  -8.8281E-02  -3.4397E-02  -3.0185E-03 +9.4793E-02
 500 0   1   0  79  -7.8689E-02  -2.4390E-02  -2.5864E-03 +8.2423E-02
 500 0   1   0  80  -6.9206E-02  -1.4916E-02  -2.1806E-03 +7.0829E-02
 500 0   1   0  81  -5.9110E-02  -6.5601E-03  -1.7820E-03 +5.9500E-02
 500 0   1   0  82  -4.8057E-02  -5.2174E-04  -1.3891E-03 +4.8080E-02
 500 0   1   0  83  -3.6857E-02  +2.2798E-03  -1.0323E-03 +3.6942E-02
 500 0   1   0  84  -2.7162E-02  +2.4045E-03  -7.5414E-04 +2.7279E-02
 500 0   1   0  85  -1.9909E-02  +1.2481E-03  -5.6063E-04 +1.9956E-02
 500 0   1   0  86  -1.4918E-02  -9.5027E-05  -4.2694E-04 +1.4924E-02
 500 0   1   0  87  -1.1550E-02  -1.1676E-03  -3.4253E-04 +1.1614E-02
 500 0   1   0  88  -9.2312E-03  -1.8696E-03  -2.7751E-04 +9.4227E-03
 500 0   1   0  89  -7.5601E-03  -2.2755E-03  -2.2921E-04 +7.8985E-03
 500 0   1   0  90  -6.2853E-03  -2.4705E-03  -1.9235E-04 +6.7561E-03
 500 0   1   1   1  +5.4743E-04  -2.5301E-04  +5.2171E-04 +7.9742E-04
 500 0   1   1   2  +7.2153E-04  -2.1325E-04  +6.6955E-04 +1.0072E-03
 500 0   1   1   3  +9.6123E-04  -1.3689E-04  +8.7014E-04 +1.3038E-03
 500 0   1   1   4  +1.2974E-03  -2.7557E-06  +1.1559E-03 +1.7376E-03
 500 0   1   1   5  +1.7987E-03  +2.2645E-04  +1.5740E-03 +2.4008E-03
 500 0   1   1   6  +2.5999E-03  +5.7082E-04  +2.2132E-03 +3.4617E-03
 500 0   1   1   7  +3.8738E-03  +9.9414E-04  +3.2047E-03 +5.1249E-03
 500 0   1   1   8  +5.6833E-03  +2.0585E-03  +4.3347E-03 +7.4382E-03
 500 0   1   1   9  +1.0045E-02  +3.2556E-03  +6.0306E-03 +1.2160E-02
 500 0   1   1  10  +1.7764E-02  +1.9827E-03  +7.7719E-03 +1.9491E-02
 500 0   1   1  11  +2.6616E-02  -2.0683E-03  +9.1260E-03 +2.8213E-02
 500 0   1   1  12  +3.4932E-02  -8.1061E-03  +1.0143E-02 +3.7267E-02
 500 0   1   1  13  +4.2255E-02  -1.5098E-02  +1.0863E-02 +4.6168E-02
 500 0   1   1  14  +4.9079E-02  -2.2773E-02  +1.1364E-02 +5.5286E-02
 500 0   1   1  15  +5.5873E-02  -3.1294E-02  +1.1792E-02 +6.5116E-02
 500 0   1   1  16  +6.2872E-02  -4.1001E-02  +1.2268E-02 +7.6056E-02
 500 0   1   1  17  +6.9971E-02  -5.2173E-02  +1.2836E-02 +8.8220E-02
 500 0   1   1  18  +7.6627E-02  -6.4316E-02  +1.3437E-02 +1.0094E-01
 500 0   1   1  19  +8.2553E-02  -7.5687E-02  +1.3909E-02 +1.1286E-01
 500 0   1   1  20  +8.9815E-02  -8.5791E-02  +1.4219E-02 +1.2502E-01
 500 0   1   1  21  +1.0110E-01  -9.7711E-02  +1.4453E-02 +1.4134E-01
 500 0   1   1  22  +1.1563E-01  -1.1412E-01  +1.4626E-02 +1.6312E-01
 500 0   1   1  23  +1.3108E-01  -1.3475E-01  +1.4718E-02 +1.8856E-01
 500 0   1   1  24  +1.4680E-01  -1.5896E-01  +1.4760E-02 +2.1688E-01
 500 0   1   1  25  +1.6310E-01  -1.8751E-01  +1.4741E-02 +2.4896E-01
 500 0   1   1  26  +1.7985E-01  -2.2228E-01  +1.4606E-02 +2.8630E-01
 500 0   1   1  27  +1.9558E-01  -2.6629E-01  +1.4218E-02 +3.3070E-01
 500 0   1   1  28  +2.0544E-01  -3.2270E-01  +1.3275E-02 +3.8278E-01
 500 0   1   1  29  +1.9752E-01  -3.8738E-01  +1.1321E-02 +4.3498E-01
 500 0   1   1  30  +1.5898E-01  -4.3591E-01  +8.5327E-03 +4.6407E-01
 500 0   1   1  31  +1.0530E-01  -4.5058E-01  +6.0717E-03 +4.6276E-01
 500 0   1   1  32  +6.4024E-02  -4.4654E-01  +4.4422E-03 +4.5113E-01
 500 0   1   1  33  +3.8836E-02  -4.3863E-01  +3.4124E-03 +4.4036E-01
 500 0   1   1  34  +2.3945E-02  -4.3164E-01  +2.7492E-03 +4.3231E-01
 500 0   1   1  35  +1.4904E-02  -4.2639E-01  +2.3163E-03 +4.2666E-01
 500 0   1   1  36  +9.2243E-03  -4.2261E-01  +2.0242E-03 +4.2272E-01
 500 0   1   1  37  +5.5597E-03  -4.1998E-01  +1.8242E-03 +4.2002E-01
 500 0   1   1  38  +3.1440E-03  -4.1815E-01  +1.6913E-03 +4.1817E-01
 500 0   1   1  39  +1.5173E-03  -4.1688E-01  +1.6063E-03 +4.1689E-01
 500 0   1   1  40  +4.1349E-04  -4.1601E-01  +1.5662E-03 +4.1601E-01
 500 0   1   1  41  -3.3896E-04  -4.1541E-01  +1.5501E-03 +4.1541E-01
 500 0   1   1  42  -8.4773E-04  -4.1501E-01  +1.5425E-03 +4.1501E-01
 500 0   1   1  43  -1.1923E-03  -4.1474E-01  +1.5364E-03 +4.1474E-01
 500 0   1   1  44  -1.4346E-03  -4.1458E-01  +1.5357E-03 +4.1459E-01
 500 0   1   1  45  -1.6163E-03  -4.1447E-01  +1.5546E-03 +4.1448E-01
 500 0   1   1  46  -1.7541E-03  -4.1441E-01  +1.5837E-03 +4.1442E-01
 500 0   1   1  47  -1.8537E-03  -4.1437E-01  +1.6088E-03 +4.1438E-01
 500 0   1   1  48  -1.9337E-03  -4.1437E-01  +1.6274E-03 +4.1438E-01
 500 0   1   1  49  -2.0073E-03  -4.1440E-01  +1.6460E-03 +4.1441E-01
 500 0   1   1  50  -2.0914E-03  -4.1446E-01  +1.6694E-03 +4.1447E-01
 500 0   1   1  51  -2.1909E-03  -4.1456E-01  +1.6940E-03 +4.1457E-01
 500 0   1   1  52  -2.3195E-03  -4.1471E-01  +1.7217E-03 +4.1472E-01
 500 0   1   1  53  -2.4894E-03  -4.1495E-01  +1.7545E-03 +4.1496E-01
 500 0   1   1  54  -2.7080E-03  -4.1534E-01  +1.8143E-03 +4.1535E-01
 500 0   1   1  55  -2.9832E-03  -4.1606E-01  +1.9061E-03 +4.1608E-01
 500 0   1   1  56  -3.5644E-03  -4.1740E-01  +1.9592E-03 +4.1742E-01
 500 0   1   1  57  -5.2320E-03  -4.1826E-01  +1.9367E-03 +4.1830E-01
 500 0   1   1  58  -6.8073E-03  -4.1938E-01  +1.9491E-03 +4.1944E-01
 500 0   1   1  59  -8.7897E-03  -4.2147E-01  +2.0178E-03 +4.2157E-01
 500 0   1   1  60  -1.1905E-02  -4.2460E-01  +2.1283E-03 +4.2477E-01
 500 0   1   1  61  -1.6757E-02  -4.2906E-01  +2.2578E-03 +4.2939E-01
 500 0   1   1  62  -2.4408E-02  -4.3527E-01  +2.3751E-03 +4.3596E-01
 500 0   1   1  63  -3.6848E-02  -4.4343E-01  +2.3930E-03 +4.4496E-01
 500 0   1   1  64  -5.7882E-02  -4.5221E-01  +2.1490E-03 +4.5590E-01
 500 0   1   1  65  -9.3776E-02  -4.5427E-01  +1.4588E-03 +4.6385E-01
 500 0   1   1  66  -1.4776E-01  -4.3009E-01  +6.3490E-04 +4.5476E-01
 500 0   1   1  67  -1.9899E-01  -3.7003E-01  +7.4356E-04 +4.2014E-01
 500 0   1   1  68  -2.1794E-01  -3.0254E-01  +1.9472E-03 +3.7287E-01
 500 0   1   1  69  -2.1145E-01  -2.4781E-01  +3.5640E-03 +3.2578E-01
 500 0   1   1  70  -1.9555E-01  -2.0592E-01  +5.2215E-03 +2.8402E-01
 500 0   1   1  71  -1.7776E-01  -1.7286E-01  +6.8116E-03 +2.4804E-01
 500 0   1   1  72  -1.6041E-01  -1.4562E-01  +8.2752E-03 +2.1681E-01
 500 0   1   1  73  -1.4386E-01  -1.2265E-01  +9.5034E-03 +1.8929E-01
 500 0   1   1  74  -1.2828E-01  -1.0317E-01  +1.0374E-02 +1.6495E-01
 500 0   1   1  75  -1.1392E-01  -8.6528E-02  +1.0768E-02 +1.4346E-01
 500 0   1   1  76  -1.0101E-01  -7.2073E-02  +1.0701E-02 +1.2455E-01
 500 0   1   1  77  -8.9580E-02  -5.9218E-02  +1.0254E-02 +1.0787E-01
 500 0   1   1  78  -7.9384E-02  -4.7567E-02  +9.5113E-03 +9.3032E-02
 500 0   1   1  79  -7.0081E-02  -3.6952E-02  +8.6324E-03 +7.9695E-02
 500 0   1   1  80  -6.1290E-02  -2.7391E-02  +7.7295E-03 +6.7576E-02
 500 0   1   1  81  -5.2714E-02  -1.9049E-02  +6.8786E-03 +5.6471E-02
 500 0   1   1  82  -4.4187E-02  -1.2186E-02  +6.1095E-03 +4.6242E-02
 500 0   1   1  83  -3.5781E-02  -7.0529E-03  +5.3936E-03 +3.6866E-02
 500 0   1   1  84  -2.7853E-02  -3.7246E-03  +4.7128E-03 +2.8493E-02
 500 0   1   1  85  -2.0910E-02  -1.9518E-03  +4.0448E-03 +2.1387E-02
 500 0   1   1  86  -1.5321E-02  -1.2339E-03  +3.3868E-03 +1.5739E-02
 500 0   1   1  87  -1.1135E-02  -1.0578E-03  +2.7887E-03 +1.1528E-02
 500 0   1   1  88  -8.1379E-03  -1.0787E-03  +2.2542E-03 +8.5130E-03
 500 0   1   1  89  -6.0335E-03  -1.1370E-03  +1.8038E-03 +6.3992E-03
 500 0   1   2   1  +5.3275E-04  -4.1918E-04  +5.1390E-04 +8.5066E-04
 500 0   1   2   2  +7.2335E-04  -4.3693E-04  +6.6597E-04 +1.0759E-03
 500 0   1   2   3  +9.8833E-04  -4.4471E-04  +8.8361E-04 +1.3983E-03
 500 0   1   2   4  +1.3668E-03  -4.4004E-04  +1.1935E-03 +1.8671E-03
 500 0   1   2   5  +1.9275E-03  -4.1936E-04  +1.6599E-03 +2.5781E-03
 500 0   1   2   6  +2.7813E-03  -3.9741E-04  +2.3427E-03 +3.6581E-03
 500 0   1   2   7  +4.1027E-03  -3.9611E-04  +3.3753E-03 +5.3274E-03
 500 0   1   2   8  +6.2385E-03  -4.4986E-04  +4.8974E-03 +7.9439E-03
 500 0   1   2   9  +1.0050E-02  -1.0780E-03  +6.5558E-03 +1.2048E-02
 500 0   1   2  10  +1.5774E-02  -3.1604E-03  +7.9096E-03 +1.7927E-02
 500 0   1   2  11  +2.2407E-02  -7.0172E-03  +8.8728E-03 +2.5101E-02
 500 0   1   2  12  +2.9086E-02  -1.2471E-02  +9.5005E-03 +3.3042E-02
 500 0   1   2  13  +3.5367E-02  -1.9157E-02  +9.9103E-03 +4.1425E-02
 500 0   1   2  14  +4.1327E-02  -2.6877E-02  +1.0184E-02 +5.0339E-02
 500 0   1   2  15  +4.7160E-02  -3.5617E-02  +1.0430E-02 +6.0012E-02
 500 0   1   2  16  +5.2997E-02  -4.5453E-02  +1.0733E-02 +7.0639E-02
 500 0   1   2  17  +5.8866E-02  -5.6405E-02  +1.1116E-02 +8.2282E-02
 500 0   1   2  18  +6.4760E-02  -6.8201E-02  +1.1563E-02 +9.4757E-02
 500 0   1   2  19  +7.0929E-02  -8.0482E-02  +1.2005E-02 +1.0795E-01
 500 0   1   2  20  +7.8180E-02  -9.3430E-02  +1.2380E-02 +1.2245E-01
 500 0   1   2  21  +8.7295E-02  -1.0814E-01  +1.2674E-02 +1.3955E-01
 500 0   1   2  22  +9.8136E-02  -1.2573E-01  +1.2869E-02 +1.6001E-01
 500 0   1   2  23  +1.0993E-01  -1.4664E-01  +1.2962E-02 +1.8373E-01
 500 0   1   2  24  +1.2204E-01  -1.7105E-01  +1.2961E-02 +2.1052E-01
 500 0   1   2  25  +1.3399E-01  -1.9946E-01  +1.2848E-02 +2.4063E-01
 500 0   1   2  26  +1.4493E-01  -2.3272E-01  +1.2577E-02 +2.7445E-01
 500 0   1   2  27  +1.5302E-01  -2.7157E-01  +1.2040E-02 +3.1195E-01
 500 0   1   2  28  +1.5465E-01  -3.1536E-01  +1.1101E-02 +3.5141E-01
 500 0   1   2  29  +1.4492E-01  -3.5922E-01  +9.6715E-03 +3.8747E-01
 500 0   1   2  30  +1.2173E-01  -3.9388E-01  +7.9350E-03 +4.1234E-01
 500 0   1   2  31  +9.1268E-02  -4.1336E-01  +6.2759E-03 +4.2336E-01
 500 0   1   2  32  +6.3279E-02  -4.2063E-01  +4.9405E-03 +4.2539E-01
 500 0   1   2  33  +4.2273E-02  -4.2173E-01  +3.9550E-03 +4.2386E-01
 500 0   1   2  34  +2.7821E-02  -4.2059E-01  +3.2457E-03 +4.2152E-01
 500 0   1   2  35  +1.8146E-02  -4.1897E-01  +2.7421E-03 +4.1937E-01
 500 0   1   2  36  +1.1682E-02  -4.1750E-01  +2.3941E-03 +4.1767E-01
 500 0   1   2  37  +7.3393E-03  -4.1631E-01  +2.1524E-03 +4.1638E-01
 500 0   1   2  38  +4.3995E-03  -4.1543E-01  +1.9937E-03 +4.1546E-01
 500 0   1   2  39  +2.3917E-03  -4.1479E-01  +1.8929E-03 +4.1480E-01
 500 0   1   2  40  +1.0163E-03  -4.1434E-01  +1.8399E-03 +4.1435E-01
 500 0   1   2  41  +7.1826E-05  -4.1402E-01  +1.8179E-03 +4.1402E-01
 500 0   1   2  42  -5.7822E-04  -4.1380E-01  +1.8077E-03 +4.1380E-01
 500 0   1   2  43  -1.0227E-03  -4.1365E-01  +1.8090E-03 +4.1366E-01
 500 0   1   2  44  -1.3371E-03  -4.1356E-01  +1.8211E-03 +4.1357E-01
 500 0   1   2  45  -1.5604E-03  -4.1349E-01  +1.8389E-03 +4.1350E-01
 500 0   1   2  46  -1.7280E-03  -4.1345E-01  +1.8641E-03 +4.1346E-01
 500 0   1   2  47  -1.8505E-03  -4.1343E-01  +1.8832E-03 +4.1344E-01
 500 0   1   2  48  -1.9544E-03  -4.1342E-01  +1.9081E-03 +4.1343E-01
 500 0   1   2  49  -2.0518E-03  -4.1344E-01  +1.9272E-03 +4.1345E-01
 500 0   1   2  50  -2.1572E-03  -4.1347E-01  +1.9506E-03 +4.1348E-01
 500 0   1   2  51  -2.2925E-03  -4.1352E-01  +1.9743E-03 +4.1353E-01
 500 0   1   2  52  -2.4676E-03  -4.1361E-01  +2.0012E-03 +4.1362E-01
 500 0   1   2  53  -2.7141E-03  -4.1376E-01  +2.0373E-03 +4.1377E-01
