   0.12     1.60   4799.695  11416.585   176.854    -0.030     63.47    88.919     0.305    23.915    0.04      0.80 0.1587E+07 0.1309E+02
   0.13     1.73   4799.643  11416.511   176.861    -0.033     63.47    88.829     0.357    25.908    0.04      0.86 0.1152E+07 0.1208E+02
   0.14     1.86   4799.585  11416.431   176.869    -0.035     63.47    88.739     0.415    27.902    0.05      0.93 0.8564E+06 0.1122E+02
   0.15     1.99   4799.524  11416.345   176.878    -0.038     63.47    88.649     0.476    29.896    0.05      1.00 0.6499E+06 0.1047E+02
   0.16     2.13   4799.459  11416.253   176.887    -0.040     63.47    88.559     0.541    31.890    0.05      1.06 0.5020E+06 0.9818E+01
   0.17     2.26   4799.389  11416.156   176.896    -0.043     63.47    88.469     0.611    33.884    0.06      1.13 0.3939E+06 0.9241E+01
   0.18     2.39   4799.315  11416.052   176.906    -0.045     63.47    88.378     0.685    35.878    0.06      1.20 0.3134E+06 0.8727E+01
   0.19     2.53   4799.236  11415.943   176.917    -0.048     63.47    88.288     0.764    37.873    0.07      1.26 0.2525E+06 0.8268E+01
   0.20     2.66   4799.154  11415.827   176.928    -0.051     63.47    88.198     0.846    39.868    0.07      1.33 0.2056E+06 0.7854E+01
   0.21     2.79   4799.067  11415.706   176.940    -0.053     63.47    88.108     0.933    41.863    0.07      1.40 0.1692E+06 0.7480E+01
   0.22     2.93   4798.976  11415.578   176.953    -0.056     63.47    88.018     1.024    43.858    0.08      1.46 0.1404E+06 0.7140E+01
   0.23     3.06   4798.881  11415.445   176.966    -0.058     63.47    87.928     1.119    45.854    0.08      1.53 0.1176E+06 0.6829E+01
   0.24     3.19   4798.781  11415.306   176.980    -0.061     63.47    87.838     1.219    47.849    0.08      1.60 0.9916E+05 0.6545E+01
   0.25     3.33   4798.678  11415.161   176.994    -0.063     63.46    87.748     1.322    49.846    0.09      1.66 0.8422E+05 0.6283E+01
   0.26     3.46   4798.570  11415.009   177.009    -0.066     63.46    87.657     1.430    51.842    0.09      1.73 0.7199E+05 0.6041E+01
   0.27     3.59   4798.457  11414.852   177.024    -0.068     63.46    87.567     1.543    53.839    0.09      1.80 0.6191E+05 0.5817E+01
   0.28     3.72   4798.341  11414.689   177.040    -0.071     63.46    87.477     1.659    55.836    0.10      1.86 0.5353E+05 0.5609E+01
   0.29     3.86   4798.220  11414.520   177.057    -0.073     63.46    87.387     1.780    57.833    0.10      1.93 0.4652E+05 0.5416E+01
   0.30     3.99   4798.095  11414.346   177.074    -0.076     63.46    87.297     1.905    59.831    0.10      2.00 0.4062E+05 0.5235E+01
   0.31     4.12   4797.966  11414.165   177.092    -0.078     63.46    87.207     2.034    61.829    0.11      2.06 0.3562E+05 0.5066E+01
   0.32     4.26   4797.833  11413.978   177.110    -0.081     63.46    87.116     2.167    63.827    0.11      2.13 0.3138E+05 0.4908E+01
   0.33     4.39   4797.695  11413.785   177.129    -0.083     63.46    87.026     2.305    65.826    0.11      2.20 0.2774E+05 0.4759E+01
   0.34     4.52   4797.553  11413.587   177.149    -0.086     63.46    86.936     2.447    67.825    0.12      2.26 0.2462E+05 0.4619E+01
   0.35     4.66   4797.407  11413.382   177.169    -0.089     63.45    86.846     2.593    69.825    0.12      2.33 0.2192E+05 0.4487E+01
   0.36     4.79   4797.256  11413.171   177.190    -0.091     63.45    86.756     2.744    71.825    0.12      2.40 0.1959E+05 0.4362E+01
   0.37     4.92   4797.102  11412.955   177.211    -0.094     63.45    86.666     2.898    73.825    0.13      2.46 0.1755E+05 0.4244E+01
   0.38     5.06   4796.943  11412.732   177.233    -0.096     63.45    86.575     3.057    75.826    0.13      2.53 0.1578E+05 0.4132E+01
   0.39     5.19   4796.780  11412.504   177.256    -0.099     63.45    86.485     3.220    77.827    0.13      2.60 0.1422E+05 0.4026E+01
   0.40     5.32   4796.612  11412.269   177.279    -0.101     63.45    86.395     3.388    79.829    0.14      2.66 0.1285E+05 0.3925E+01
   0.41     5.46   4796.440  11412.029   177.303    -0.104     63.45    86.305     3.560    81.831    0.14      2.73 0.1164E+05 0.3829E+01
   0.42     5.59   4796.264  11411.783   177.327    -0.106     63.45    86.214     3.736    83.833    0.14      2.80 0.1057E+05 0.3738E+01
   0.43     5.72   4796.084  11411.530   177.352    -0.109     63.44    86.124     3.916    85.837    0.15      2.86 0.9623E+04 0.3651E+01
   0.44     5.86   4795.899  11411.272   177.378    -0.112     63.44    86.034     4.101    87.840    0.15      2.93 0.8778E+04 0.3568E+01
   0.45     5.99   4795.711  11411.008   177.404    -0.114     63.44    85.944     4.289    89.844    0.15      3.00 0.8023E+04 0.3488E+01
   0.46     6.12   4795.518  11410.737   177.430    -0.117     63.44    85.854     4.482    91.849    0.16      3.06 0.7348E+04 0.3412E+01
   0.47     6.26   4795.320  11410.461   177.458    -0.119     63.44    85.763     4.680    93.854    0.16      3.13 0.6742E+04 0.3340E+01
   0.48     6.39   4795.118  11410.179   177.486    -0.122     63.44    85.673     4.882    95.860    0.17      3.20 0.6198E+04 0.3270E+01
   0.49     6.53   4794.913  11409.890   177.514    -0.124     63.44    85.583     5.087    97.867    0.17      3.26 0.5707E+04 0.3203E+01
   0.50     6.66   4794.702  11409.596   177.544    -0.127     63.43    85.493     5.298    99.873    0.17      3.33 0.5264E+04 0.3139E+01
   0.51     6.79   4794.488  11409.296   177.573    -0.129     63.43    85.402     5.512   101.881    0.18      3.40 0.4863E+04 0.3077E+01
   0.52     6.93   4794.269  11408.990   177.604    -0.132     63.43    85.312     5.731   103.889    0.18      3.47 0.4500E+04 0.3018E+01
   0.53     7.06   4794.046  11408.677   177.635    -0.135     63.43    85.222     5.954   105.898    0.18      3.53 0.4170E+04 0.2961E+01
   0.54     7.19   4793.819  11408.359   177.667    -0.137     63.43    85.131     6.181   107.907    0.19      3.60 0.3869E+04 0.2906E+01
   0.55     7.33   4793.587  11408.035   177.699    -0.140     63.42    85.041     6.413   109.917    0.19      3.67 0.3595E+04 0.2853E+01
   0.56     7.46   4793.351  11407.704   177.732    -0.142     63.42    84.951     6.649   111.928    0.19      3.73 0.3345E+04 0.2802E+01
   0.57     7.59   4793.111  11407.368   177.765    -0.145     63.42    84.860     6.889   113.939    0.20      3.80 0.3117E+04 0.2753E+01
   0.58     7.73   4792.866  11407.026   177.799    -0.147     63.42    84.770     7.134   115.951    0.20      3.87 0.2907E+04 0.2705E+01
   0.59     7.86   4792.618  11406.677   177.834    -0.150     63.42    84.680     7.382   117.964    0.20      3.94 0.2715E+04 0.2659E+01
   0.60     8.00   4792.364  11406.323   177.869    -0.153     63.42    84.589     7.636   119.977    0.21      4.00 0.2539E+04 0.2615E+01
   0.61     8.13   4792.107  11405.963   177.905    -0.155     63.41    84.499     7.893   121.991    0.21      4.07 0.2376E+04 0.2572E+01
   0.62     8.26   4791.845  11405.596   177.942    -0.158     63.41    84.409     8.155   124.006    0.21      4.14 0.2227E+04 0.2530E+01
   0.63     8.40   4791.579  11405.224   177.979    -0.160     63.41    84.318     8.421   126.021    0.22      4.20 0.2089E+04 0.2490E+01
   0.64     8.53   4791.309  11404.845   178.017    -0.163     63.41    84.228     8.691   128.038    0.22      4.27 0.1961E+04 0.2451E+01
   0.65     8.67   4791.034  11404.460   178.055    -0.166     63.40    84.138     8.966   130.055    0.22      4.34 0.1843E+04 0.2413E+01
   0.66     8.80   4790.755  11404.070   178.095    -0.168     63.40    84.047     9.245   132.073    0.23      4.41 0.1734E+04 0.2376E+01
   0.67     8.93   4790.472  11403.673   178.134    -0.171     63.40    83.957     9.528   134.091    0.23      4.47 0.1633E+04 0.2341E+01
   0.68     9.07   4790.184  11403.270   178.175    -0.173     63.40    83.866     9.816   136.111    0.24      4.54 0.1539E+04 0.2306E+01
   0.69     9.20   4789.892  11402.861   178.216    -0.176     63.40    83.776    10.108   138.131    0.24      4.61 0.1452E+04 0.2272E+01
   0.70     9.34   4789.596  11402.446   178.257    -0.179     63.39    83.685    10.404   140.152    0.24      4.68 0.1370E+04 0.2240E+01
   0.71     9.47   4789.295  11402.025   178.300    -0.181     63.39    83.595    10.705   142.174    0.25      4.74 0.1295E+04 0.2208E+01
   0.72     9.61   4788.990  11401.598   178.343    -0.184     63.39    83.504    11.010   144.196    0.25      4.81 0.1224E+04 0.2177E+01
   0.73     9.74   4788.681  11401.165   178.386    -0.186     63.39    83.414    11.319   146.220    0.25      4.88 0.1159E+04 0.2147E+01
   0.74     9.87   4788.367  11400.726   178.430    -0.189     63.38    83.323    11.633   148.244    0.26      4.95 0.1097E+04 0.2118E+01
   0.75    10.01   4788.049  11400.281   178.475    -0.192     63.38    83.233    11.951   150.269    0.26      5.01 0.1040E+04 0.2090E+01
   0.76    10.14   4787.727  11399.829   178.521    -0.194     63.38    83.143    12.273   152.296    0.26      5.08 0.9862E+03 0.2062E+01
   0.77    10.28   4787.400  11399.372   178.567    -0.197     63.38    83.052    12.600   154.323    0.27      5.15 0.9360E+03 0.2035E+01
   0.78    10.41   4787.069  11398.908   178.614    -0.199     63.37    82.961    12.931   156.351    0.27      5.22 0.8889E+03 0.2009E+01
   0.79    10.55   4786.734  11398.438   178.661    -0.202     63.37    82.871    13.266   158.380    0.27      5.28 0.8447E+03 0.1984E+01
   0.80    10.68   4786.394  11397.962   178.709    -0.205     63.37    82.780    13.606   160.410    0.28      5.35 0.8033E+03 0.1959E+01
   0.81    10.82   4786.050  11397.480   178.758    -0.207     63.37    82.690    13.950   162.440    0.28      5.42 0.7643E+03 0.1934E+01
   0.82    10.95   4785.701  11396.992   178.808    -0.210     63.36    82.599    14.299   164.472    0.28      5.49 0.7277E+03 0.1911E+01
   0.83    11.09   4785.348  11396.498   178.858    -0.213     63.36    82.509    14.652   166.505    0.29      5.55 0.6933E+03 0.1888E+01
   0.84    11.22   4784.991  11395.997   178.909    -0.215     63.36    82.418    15.009   168.539    0.29      5.62 0.6609E+03 0.1865E+01
   0.85    11.35   4784.630  11395.491   178.960    -0.218     63.36    82.327    15.370   170.574    0.30      5.69 0.6303E+03 0.1843E+01
   0.86    11.49   4784.263  11394.978   179.012    -0.221     63.35    82.237    15.737   172.609    0.30      5.76 0.6015E+03 0.1821E+01
   0.87    11.62   4783.893  11394.459   179.065    -0.223     63.35    82.146    16.107   174.646    0.30      5.83 0.5743E+03 0.1800E+01
   0.88    11.76   4783.518  11393.934   179.118    -0.226     63.35    82.055    16.482   176.684    0.31      5.89 0.5487E+03 0.1780E+01
   0.89    11.89   4783.139  11393.403   179.173    -0.228     63.34    81.965    16.861   178.723    0.31      5.96 0.5244E+03 0.1759E+01
   0.90    12.03   4782.755  11392.865   179.227    -0.231     63.34    81.874    17.245   180.763    0.31      6.03 0.5015E+03 0.1740E+01
   0.91    12.16   4782.367  11392.322   179.283    -0.234     63.34    81.783    17.633   182.804    0.32      6.10 0.4798E+03 0.1721E+01
   0.92    12.30   4781.975  11391.772   179.339    -0.236     63.33    81.693    18.025   184.847    0.32      6.17 0.4593E+03 0.1702E+01
   0.93    12.44   4781.578  11391.216   179.396    -0.239     63.33    81.602    18.422   186.890    0.32      6.23 0.4399E+03 0.1683E+01
   0.94    12.57   4781.177  11390.653   179.454    -0.242     63.33    81.511    18.823   188.934    0.33      6.30 0.4214E+03 0.1665E+01
   0.95    12.71   4780.771  11390.085   179.512    -0.244     63.33    81.420    19.229   190.980    0.33      6.37 0.4040E+03 0.1648E+01
   0.96    12.84   4780.361  11389.510   179.571    -0.247     63.32    81.330    19.639   193.027    0.34      6.44 0.3874E+03 0.1630E+01
   0.97    12.98   4779.946  11388.930   179.630    -0.250     63.32    81.239    20.054   195.075    0.34      6.51 0.3717E+03 0.1613E+01
   0.98    13.11   4779.527  11388.343   179.691    -0.252     63.32    81.148    20.473   197.124    0.34      6.58 0.3567E+03 0.1597E+01
   0.99    13.25   4779.104  11387.749   179.752    -0.255     63.31    81.057    20.896   199.174    0.35      6.64 0.3425E+03 0.1581E+01
   1.00    13.38   4778.676  11387.150   179.814    -0.258     63.31    80.967    21.324   201.226    0.35      6.71 0.3291E+03 0.1565E+01
   1.01    13.52   4778.244  11386.544   179.876    -0.261     63.31    80.876    21.756   203.278    0.35      6.78 0.3162E+03 0.1549E+01
   1.02    13.65   4777.807  11385.932   179.939    -0.263     63.30    80.785    22.193   205.332    0.36      6.85 0.3040E+03 0.1534E+01
   1.03    13.79   4777.366  11385.313   180.003    -0.266     63.30    80.694    22.634   207.388    0.36      6.92 0.2924E+03 0.1519E+01
   1.04    13.93   4776.920  11384.689   180.068    -0.269     63.30    80.603    23.080   209.444    0.36      6.99 0.2813E+03 0.1504E+01
   1.05    14.06   4776.470  11384.058   180.133    -0.271     63.29    80.512    23.530   211.502    0.37      7.06 0.2707E+03 0.1489E+01
   1.06    14.20   4776.015  11383.421   180.199    -0.274     63.29    80.421    23.985   213.561    0.37      7.12 0.2607E+03 0.1475E+01
   1.07    14.33   4775.556  11382.777   180.266    -0.277     63.28    80.330    24.444   215.621    0.38      7.19 0.2510E+03 0.1461E+01
   1.08    14.47   4775.093  11382.127   180.333    -0.279     63.28    80.239    24.907   217.683    0.38      7.26 0.2419E+03 0.1448E+01
   1.09    14.61   4774.624  11381.471   180.402    -0.282     63.28    80.148    25.376   219.746    0.38      7.33 0.2331E+03 0.1434E+01
   1.10    14.74   4774.152  11380.809   180.470    -0.285     63.27    80.057    25.848   221.810    0.39      7.40 0.2248E+03 0.1421E+01
   1.11    14.88   4773.675  11380.140   180.540    -0.288     63.27    79.966    26.325   223.876    0.39      7.47 0.2168E+03 0.1408E+01
   1.12    15.01   4773.193  11379.465   180.611    -0.290     63.27    79.875    26.807   225.943    0.39      7.54 0.2091E+03 0.1395E+01
   1.13    15.15   4772.707  11378.784   180.682    -0.293     63.26    79.784    27.293   228.011    0.40      7.61 0.2018E+03 0.1383E+01
   1.14    15.29   4772.216  11378.096   180.754    -0.296     63.26    79.693    27.784   230.081    0.40      7.68 0.1948E+03 0.1371E+01
   1.15    15.42   4771.721  11377.402   180.826    -0.299     63.25    79.602    28.279   232.152    0.41      7.74 0.1882E+03 0.1359E+01
   1.16    15.56   4771.222  11376.702   180.900    -0.301     63.25    79.511    28.778   234.225    0.41      7.81 0.1818E+03 0.1347E+01
   1.17    15.70   4770.718  11375.995   180.974    -0.304     63.25    79.420    29.282   236.299    0.41      7.88 0.1756E+03 0.1335E+01
   1.18    15.83   4770.209  11375.282   181.049    -0.307     63.24    79.329    29.791   238.375    0.42      7.95 0.1697E+03 0.1324E+01
   1.19    15.97   4769.696  11374.562   181.125    -0.310     63.24    79.238    30.304   240.452    0.42      8.02 0.1641E+03 0.1312E+01
   1.20    16.11   4769.178  11373.836   181.201    -0.312     63.23    79.146    30.822   242.530    0.42      8.09 0.1587E+03 0.1301E+01
   1.21    16.24   4768.655  11373.103   181.278    -0.315     63.23    79.055    31.345   244.610    0.43      8.16 0.1535E+03 0.1290E+01
   1.22    16.38   4768.128  11372.365   181.356    -0.318     63.23    78.964    31.872   246.692    0.43      8.23 0.1486E+03 0.1280E+01
   1.23    16.52   4767.597  11371.619   181.435    -0.321     63.22    78.873    32.403   248.775    0.43      8.30 0.1438E+03 0.1269E+01
   1.24    16.65   4767.061  11370.868   181.515    -0.324     63.22    78.781    32.939   250.859    0.44      8.37 0.1392E+03 0.1259E+01
   1.25    16.79   4766.520  11370.110   181.595    -0.326     63.21    78.690    33.480   252.945    0.44      8.44 0.1348E+03 0.1249E+01
   1.26    16.93   4765.975  11369.345   181.676    -0.329     63.21    78.599    34.025   255.033    0.45      8.51 0.1306E+03 0.1239E+01
   1.27    17.07   4765.425  11368.574   181.758    -0.332     63.21    78.508    34.575   257.122    0.45      8.58 0.1265E+03 0.1229E+01
   1.28    17.20   4764.871  11367.796   181.841    -0.335     63.20    78.416    35.129   259.213    0.45      8.65 0.1226E+03 0.1219E+01
   1.29    17.34   4764.312  11367.012   181.925    -0.338     63.20    78.325    35.688   261.306    0.46      8.72 0.1189E+03 0.1209E+01
   1.30    17.48   4763.748  11366.222   182.009    -0.340     63.19    78.234    36.252   263.400    0.46      8.79 0.1152E+03 0.1200E+01
   1.31    17.61   4763.180  11365.425   182.094    -0.343     63.19    78.142    36.820   265.496    0.47      8.86 0.1118E+03 0.1191E+01
   1.32    17.75   4762.607  11364.621   182.180    -0.346     63.18    78.051    37.393   267.593    0.47      8.93 0.1084E+03 0.1181E+01
   1.33    17.89   4762.030  11363.811   182.267    -0.349     63.18    77.959    37.970   269.692    0.47      9.00 0.1052E+03 0.1172E+01
   1.34    18.03   4761.447  11362.995   182.355    -0.352     63.17    77.868    38.553   271.793    0.48      9.07 0.1021E+03 0.1164E+01
   1.35    18.17   4760.861  11362.172   182.443    -0.354     63.17    77.776    39.139   273.895    0.48      9.14 0.9910E+02 0.1155E+01
   1.36    18.30   4760.269  11361.342   182.532    -0.357     63.17    77.685    39.731   276.000    0.48      9.21 0.9622E+02 0.1146E+01
   1.37    18.44   4759.673  11360.506   182.622    -0.360     63.16    77.593    40.327   278.106    0.49      9.28 0.9344E+02 0.1138E+01
   1.38    18.58   4759.072  11359.663   182.713    -0.363     63.16    77.502    40.928   280.213    0.49      9.35 0.9076E+02 0.1129E+01
   1.39    18.72   4758.467  11358.814   182.805    -0.366     63.15    77.410    41.533   282.323    0.50      9.42 0.8818E+02 0.1121E+01
   1.40    18.86   4757.857  11357.958   182.898    -0.369     63.15    77.318    42.143   284.434    0.50      9.49 0.8569E+02 0.1113E+01
   1.41    18.99   4757.242  11357.095   182.991    -0.372     63.14    77.227    42.758   286.547    0.50      9.56 0.8329E+02 0.1105E+01
   1.42    19.13   4756.623  11356.226   183.086    -0.375     63.14    77.135    43.377   288.662    0.51      9.63 0.8097E+02 0.1097E+01
   1.43    19.27   4755.998  11355.350   183.181    -0.377     63.13    77.043    44.002   290.778    0.51      9.70 0.7873E+02 0.1089E+01
   1.44    19.41   4755.370  11354.468   183.277    -0.380     63.13    76.952    44.630   292.897    0.52      9.77 0.7656E+02 0.1081E+01
   1.45    19.55   4754.736  11353.578   183.374    -0.383     63.12    76.860    45.264   295.017    0.52      9.84 0.7447E+02 0.1074E+01
   1.46    19.69   4754.098  11352.683   183.472    -0.386     63.12    76.768    45.902   297.139    0.52      9.91 0.7246E+02 0.1066E+01
   1.47    19.83   4753.455  11351.780   183.571    -0.389     63.11    76.676    46.545   299.263    0.53      9.98 0.7051E+02 0.1059E+01
   1.48    19.96   4752.807  11350.871   183.670    -0.392     63.11    76.585    47.193   301.389    0.53     10.05 0.6862E+02 0.1052E+01
   1.49    20.10   4752.154  11349.955   183.771    -0.395     63.10    76.493    47.846   303.517    0.53     10.12 0.6680E+02 0.1044E+01
   1.50    20.24   4751.497  11349.033   183.872    -0.398     63.10    76.401    48.503   305.647    0.54     10.20 0.6504E+02 0.1037E+01
   1.51    20.38   4750.835  11348.103   183.974    -0.401     63.09    76.309    49.165   307.779    0.54     10.27 0.6333E+02 0.1030E+01
   1.52    20.52   4750.168  11347.167   184.078    -0.404     63.09    76.217    49.832   309.913    0.55     10.34 0.6168E+02 0.1023E+01
   1.53    20.66   4749.497  11346.225   184.182    -0.407     63.08    76.125    50.503   312.048    0.55     10.41 0.6009E+02 0.1017E+01
   1.54    20.80   4748.820  11345.275   184.287    -0.409     63.08    76.033    51.180   314.186    0.55     10.48 0.5854E+02 0.1010E+01
   1.55    20.94   4748.139  11344.319   184.393    -0.412     63.07    75.941    51.861   316.326    0.56     10.55 0.5705E+02 0.1003E+01
   1.56    21.08   4747.453  11343.356   184.500    -0.415     63.07    75.849    52.547   318.468    0.56     10.62 0.5560E+02 0.9967E+00
   1.57    21.22   4746.762  11342.386   184.608    -0.418     63.06    75.757    53.238   320.612    0.57     10.69 0.5420E+02 0.9902E+00
   1.58    21.36   4746.067  11341.409   184.716    -0.421     63.05    75.665    53.933   322.758    0.57     10.77 0.5284E+02 0.9838E+00
   1.59    21.50   4745.366  11340.426   184.826    -0.424     63.05    75.573    54.634   324.906    0.57     10.84 0.5152E+02 0.9775E+00
   1.60    21.64   4744.661  11339.436   184.937    -0.427     63.04    75.481    55.339   327.056    0.58     10.91 0.5025E+02 0.9712E+00
   1.61    21.78   4743.951  11338.438   185.048    -0.430     63.04    75.388    56.049   329.208    0.58     10.98 0.4901E+02 0.9650E+00
   1.62    21.92   4743.236  11337.434   185.161    -0.433     63.03    75.296    56.764   331.362    0.59     11.05 0.4782E+02 0.9589E+00
   1.63    22.06   4742.516  11336.423   185.275    -0.436     63.03    75.204    57.484   333.519    0.59     11.13 0.4666E+02 0.9529E+00
   1.64    22.20   4741.791  11335.406   185.389    -0.439     63.02    75.112    58.209   335.677    0.59     11.20 0.4553E+02 0.9470E+00
   1.65    22.34   4741.062  11334.381   185.505    -0.442     63.02    75.019    58.938   337.838    0.60     11.27 0.4444E+02 0.9411E+00
   1.66    22.48   4740.327  11333.349   185.621    -0.445     63.01    74.927    59.673   340.001    0.60     11.34 0.4338E+02 0.9353E+00
   1.67    22.62   4739.588  11332.311   185.739    -0.448     63.00    74.835    60.412   342.167    0.61     11.41 0.4235E+02 0.9295E+00
   1.68    22.76   4738.843  11331.265   185.857    -0.451     63.00    74.742    61.157   344.334    0.61     11.49 0.4135E+02 0.9239E+00
   1.69    22.90   4738.094  11330.213   185.977    -0.455     62.99    74.650    61.906   346.504    0.62     11.56 0.4038E+02 0.9183E+00
   1.70    23.04   4737.340  11329.153   186.098    -0.458     62.99    74.557    62.660   348.676    0.62     11.63 0.3944E+02 0.9127E+00
   1.71    23.18   4736.581  11328.087   186.219    -0.461     62.98    74.465    63.419   350.850    0.62     11.70 0.3853E+02 0.9072E+00
   1.72    23.33   4735.817  11327.013   186.342    -0.464     62.97    74.372    64.183   353.027    0.63     11.78 0.3764E+02 0.9018E+00
   1.73    23.47   4735.048  11325.933   186.465    -0.467     62.97    74.280    64.952   355.206    0.63     11.85 0.3678E+02 0.8965E+00
   1.74    23.61   4734.274  11324.845   186.590    -0.470     62.96    74.187    65.726   357.387    0.64     11.92 0.3594E+02 0.8912E+00
   1.75    23.75   4733.495  11323.751   186.716    -0.473     62.96    74.095    66.505   359.571    0.64     11.99 0.3513E+02 0.8859E+00
   1.76    23.89   4732.711  11322.649   186.843    -0.476     62.95    74.002    67.289   361.757    0.64     12.07 0.3434E+02 0.8808E+00
   1.77    24.03   4731.922  11321.540   186.971    -0.479     62.94    73.909    68.078   363.945    0.65     12.14 0.3357E+02 0.8756E+00
   1.78    24.18   4731.128  11320.425   187.100    -0.482     62.94    73.817    68.872   366.136    0.65     12.21 0.3282E+02 0.8706E+00
   1.79    24.32   4730.329  11319.302   187.230    -0.485     62.93    73.724    69.671   368.330    0.66     12.29 0.3210E+02 0.8656E+00
   1.80    24.46   4729.525  11318.172   187.361    -0.489     62.93    73.631    70.475   370.525    0.66     12.36 0.3139E+02 0.8606E+00
   1.81    24.60   4728.716  11317.035   187.493    -0.492     62.92    73.538    71.284   372.724    0.66     12.43 0.3070E+02 0.8557E+00
   1.82    24.74   4727.901  11315.890   187.626    -0.495     62.91    73.445    72.099   374.924    0.67     12.51 0.3003E+02 0.8509E+00
   1.83    24.89   4727.082  11314.739   187.761    -0.498     62.91    73.352    72.918   377.128    0.67     12.58 0.2938E+02 0.8461E+00
   1.84    25.03   4726.258  11313.580   187.896    -0.501     62.90    73.259    73.742   379.333    0.68     12.65 0.2875E+02 0.8413E+00
   1.85    25.17   4725.428  11312.414   188.033    -0.504     62.89    73.166    74.572   381.542    0.68     12.73 0.2814E+02 0.8366E+00
   1.86    25.31   4724.594  11311.241   188.171    -0.508     62.89    73.073    75.406   383.753    0.69     12.80 0.2754E+02 0.8320E+00
   1.87    25.46   4723.754  11310.060   188.310    -0.511     62.88    72.980    76.246   385.966    0.69     12.88 0.2695E+02 0.8274E+00
   1.88    25.60   4722.910  11308.872   188.450    -0.514     62.87    72.887    77.090   388.182    0.69     12.95 0.2639E+02 0.8229E+00
   1.89    25.74   4722.060  11307.677   188.591    -0.517     62.87    72.794    77.940   390.401    0.70     13.02 0.2583E+02 0.8184E+00
   1.90    25.89   4721.205  11306.475   188.734    -0.520     62.86    72.701    78.795   392.622    0.70     13.10 0.2529E+02 0.8139E+00
   1.91    26.03   4720.344  11305.266   188.877    -0.524     62.85    72.608    79.656   394.846    0.71     13.17 0.2477E+02 0.8095E+00
   1.92    26.17   4719.479  11304.049   189.022    -0.527     62.85    72.514    80.521   397.073    0.71     13.25 0.2426E+02 0.8051E+00
   1.93    26.32   4718.609  11302.824   189.168    -0.530     62.84    72.421    81.391   399.303    0.72     13.32 0.2376E+02 0.8008E+00
   1.94    26.46   4717.733  11301.593   189.315    -0.533     62.83    72.328    82.267   401.535    0.72     13.39 0.2328E+02 0.7966E+00
   1.95    26.60   4716.852  11300.353   189.464    -0.537     62.83    72.234    83.148   403.770    0.72     13.47 0.2280E+02 0.7923E+00
   1.96    26.75   4715.966  11299.107   189.614    -0.540     62.82    72.141    84.034   406.007    0.73     13.54 0.2234E+02 0.7881E+00
   1.97    26.89   4715.074  11297.853   189.765    -0.543     62.81    72.047    84.926   408.248    0.73     13.62 0.2189E+02 0.7840E+00
   1.98    27.04   4714.177  11296.591   189.917    -0.547     62.81    71.954    85.823   410.491    0.74     13.69 0.2146E+02 0.7799E+00
   1.99    27.18   4713.276  11295.323   190.070    -0.550     62.80    71.860    86.724   412.737    0.74     13.77 0.2103E+02 0.7758E+00
   2.00    27.33   4712.368  11294.046   190.225    -0.553     62.79    71.767    87.632   414.986    0.75     13.84 0.2061E+02 0.7718E+00
   2.01    27.47   4711.456  11292.762   190.381    -0.556     62.78    71.673    88.544   417.238    0.75     13.92 0.2021E+02 0.7678E+00
