29.600000000000000	40.437588632050500	18.500000000000000	25.144417001131300	100.0
29.600000000000000	40.437588632050500	18.500000000000000	25.144417001131300	100.0
29.575000000000000	42.340213564607800	16.500000000000000	23.148183662254700	100.0
29.575000000000000	42.340213564607800	16.500000000000000	23.148183662254700	100.0
29.550000000000000	44.251149648385700	15.000000000000000	23.755747224514300	100.0
29.550000000000000	44.251149648385700	15.000000000000000	23.755747224514300	100.0
29.550000000000000	44.251149648385700	15.000000000000000	23.755747224514300	100.0
29.550000000000000	44.251149648385700	15.000000000000000	23.755747224514300	100.0
29.550000000000000	44.251149648385700	15.000000000000000	23.755747224514300	100.0
29.550000000000000	44.251149648385700	15.000000000000000	23.755747224514300	100.0
29.450000000000000	48.726326616702900	16.500000000000000	25.272653305604100	100.0
29.450000000000000	48.726326616702900	16.500000000000000	25.272653305604100	100.0
29.450000000000000	48.726326616702900	16.500000000000000	25.272653305604100	100.0
28.100000000000000	44.040980728501100	22.000000000000000	33.217197796675500	100.0
28.100000000000000	44.040980728501100	22.000000000000000	33.217197796675500	100.0
28.100000000000000	44.040980728501100	22.000000000000000	33.217197796675500	100.0
28.100000000000000	44.040980728501100	22.000000000000000	33.217197796675500	100.0
28.100000000000000	44.040980728501100	22.000000000000000	33.217197796675500	100.0
28.100000000000000	44.040980728501100	22.000000000000000	33.217197796675500	100.0
