-14.650000000000693	0	-9.0999999999999996
14.650000000000006	0	-9.0999999999999996
14.650000000000006	0	9.0999999999999996
-14.650000000000693	0	9.1000000000000014
-14.650000000000693	200	-9.0999999999993015
25.481612817405047	200	-9.1000000000006995
25.487588632049079	200	15.744417001132657
-14.650000000000697	200	15.744417001132664
-14.650000000000693	0	-9.0999999999999996
14.650000000000006	0	-9.0999999999999996
14.650000000000006	0	9.0999999999999996
-14.650000000000693	0	9.1000000000000014
-14.649999999999997	200	-15.734683320825869
25.481612817405047	200	-15.734683320825873
25.487588632049082	200	9.0999999999994792
-14.65000000000052	200	9.1000000000007049
-14.64000000000000	0	-8.0999999999999996
14.640000000000001	0	-8.0999999999999996
14.640000000000001	0	8.0999999999999996
-14.640000000000001	0	8.0999999999999996
-14.640000000000697	200	-8.0999999999992998
27.405213564606385	200	-8.0999999999993051
27.405213564606385	200	14.748183662254707
-14.640000000000697	200	14.748183662254712
-14.640000000000001	0	-8.0999999999999996
14.640000000000001	0	-8.0999999999999996
14.640000000000001	0	8.0999999999999996
-14.640000000000001	0	8.0999999999999996
-14.640000000000001	200	-14.734683320825869
27.398166887209531	200	-14.734683320825875
27.398166887209527	200	8.1000000000007013
-14.640000000000697	200	8.1000000000007031
-14.625000000000000	0	-7.3499999999999988
14.625000000000000	0	-7.3499999999999988
14.625000000000000	0	7.3500000000000005
-14.625000000000000	0	7.3500000000001782
-14.625000000000700	200	-7.3499999999993006
29.326149648385737	200	-7.3499999999994783
29.326149648385737	200	16.105747224515650
-14.625000000000700	200	16.105747224515653
-14.625000000000000	0	-7.3499999999999988
14.625000000000000	0	-7.3499999999999988
14.625000000000000	0	7.3500000000000005
-14.625000000000000	0	7.3500000000001782
-14.625000000000700	200	-16.082188581701704
29.312081918524107	200	-16.082188581701711
29.312081918524107	200	7.3500000000007031
-14.625000000000524	200	7.3500000000007057
-14.574999999999998	0	-8.0999999999999996
14.575000000000003	0	-8.0999999999999996
14.575000000000003	0	8.0999999999999996
-14.574999999999998	0	8.1000000000000014
-14.574999999999998	200	-8.0999999999999996
33.851326616702849	200	-8.0999999999993051
33.851326616702849	200	16.872653305605535
-14.574999999999998	200	16.872653305605535
-14.574999999999998	0	-8.0999999999999996
14.575000000000003	0	-8.0999999999999996
14.575000000000003	0	8.0999999999999996
-14.574999999999998	0	8.1000000000000014
-14.574999999999998	200	-16.832188581701711
33.832809639507062	200	-16.832188581701711
33.832809639507062	200	8.1000000000006960
-14.640000000000697	200	8.1000000000007031
-13.900000000000000	0	-10.849999999999998
13.900000000000000	0	-10.849999999999998
13.900000000000004	0	10.850000000000001
-13.900000000000000	0	10.850000000000001
-13.900000000000697	200	-10.849999999999296
29.840980728501091	200	-10.849999999999302
29.840980728501091	200	22.067197796675515
-13.900000000000523	200	22.067197796675519
-13.900000000000000	0	-10.849999999999998
13.900000000000000	0	-10.849999999999998
13.900000000000004	0	10.850000000000001
-13.900000000000000	0	10.850000000000001
-13.899999999999997	200	-22.031735961851428
29.815967446461386	200	-22.031735961851435
29.815967446461386	200	10.850000000000708
-13.900000000000523	200	10.850000000000707
-27.799999999999997	0	-21.699999999999982
27.800000000000001	0	-21.699999999999996
27.800000000000004	0	21.699999999999992
-27.799999999999994	0	21.699999999999999
-43.740980728502478	200	-32.917197796674110
43.740980728501079	200	-32.917197796674124
43.740980728501079	200	32.917197796675509
-43.740980728502478	200	32.917197796675524
