-0.3637278749878741200, 310.4158035542096200, 463.0677815135128400 0.02858799406851072000, -0.8186530389963602200, 0.5735764363510436100 0.9993908270190958700, 0.03489949670250105200, 0.0000000000000000000
48.20048038776132400, 306.6509694825075500, 463.0677815135128400 -0.09982952178648411800, -0.8130462091681619500, 0.5735764363510439400 0.9925461516413219800, -0.1218693434051477500, 0.0000000000000000000
95.57783285514081200, 295.3353708259264700, 463.0677815135128400 -0.2257889034999080400, -0.7874194833245783400, 0.5735764363510439400 0.9612616959383186700, -0.2756373558169998300, 0.0000000000000000000
140.6017418729855400, 276.7476351777103200, 463.0677815135128400 -0.3461886130587556500, -0.7424038765061052900, 0.5735764363510436100 0.9063077870366496000, -0.4226182617407003800, 0.0000000000000000000
-0.3514063184751987600, 310.0629603410726500, 420.5181029845573400 0.02760226954749645700, -0.7904255819454147900, 0.6119358741911440400 0.9993908270190958700, 0.03489949670250104600, -2.957828565857971500E-018
48.15745340617672800, 306.3005428387325500, 420.5181029845573400 -0.09638736325971793100, -0.7850120776661715400, 0.6119358741911441500 0.9925461516413219800, -0.1218693434051477500, -2.957828565857970400E-018
95.48051680254390300, 294.9959894184825700, 420.5181029845573400 -0.2180036192921595600, -0.7602689707290699600, 0.6119358741911441500 0.9612616959383186700, -0.2756373558169998300, -2.957828565857970400E-018
140.4525329935647400, 276.4276557031909600, 420.5181029845573400 -0.3342519027050964700, -0.7168055185445650900, 0.6119358741911440400 0.9063077870366496000, -0.4226182617407003800, -2.957828565857971500E-018
-0.3373261460021944600, 309.6597569558686000, 380.3626161169769900 0.02647585574965603800, -0.7581693111290861400, 0.6515200109930395800 0.9993908270190957600, 0.03489949670250103900, -3.631899521186935100E-018
48.10828532249507100, 305.9001009320295500, 380.3626161169769900 -0.09245391656518520100, -0.7529767251299254200, 0.6515200109930395800 0.9925461516413219800, -0.1218693434051477800, -3.631899521186934400E-018
95.36931114410734300, 294.6081691990140700, 380.3626161169769900 -0.2091071666172341900, -0.7292433531715881700, 0.6515200109930395800 0.9612616959383186700, -0.2756373558169998300, -3.631899521186934400E-018
140.2820280127544100, 276.0620065918618600, 380.3626161169769900 -0.3206115042402688500, -0.6875535896382343200, 0.6515200109930395800 0.9063077870366494900, -0.4226182617407003800, -3.631899521186935100E-018
