-315.4614332490010000	-0.8102993811131080	474.3326353201580000	0.8135598447497100	0.0426368647771881	0.5799159221583750	-0.0523359562429438	0.9986295347545740	0.0000000000000000	
-314.7171655634160000	-0.7712939645195070	412.3985711784260000	0.7733291590424150	0.0405284638802347	0.6327080332904430	-0.0523359562429439	0.9986295347545740	0.0000000000000001	
-312.4502185104080000	-0.6524883037191400	356.6448668872400000	0.7296752963198000	0.0382406618778159	0.6827236730330640	-0.0523359562429439	0.9986295347545740	0.0000000000000000	
-311.2598166698440000	-0.5901019868006810	308.7758939601820000	0.6827880626926280	0.0357834060866907	0.7297396859793790	-0.0523359562429440	0.9986295347545740	-0.0000000000000001	
-309.7814271994370000	-0.5126228777412410	265.6242379992290000	0.6247234052204010	0.0327403663337409	0.7801594294643620	-0.0523359562429440	0.9986295347545740	-0.0000000000000002	
-308.7243057342130000	-0.4572214893164300	227.6994063318340000	0.5542486408721510	0.0290469404387535	0.8318441677036160	-0.0523359562429440	0.9986295347545740	-0.0000000000000002	
-307.6035705532860000	-0.3984862473196270	191.9786844614350000	0.4795329621436820	0.0251312576389694	0.8771639288680240	-0.0523359562429440	0.9986295347545740	-0.0000000000000003	
-306.0382508899260000	-0.3164513198948810	157.8070445742970000	0.4011480669571570	0.0210232793529097	0.9157719421896400	-0.0523359562429441	0.9986295347545740	-0.0000000000000003	
-304.8303584713270000	-0.2531483606232160	125.1964185986670000	0.3196937287800670	0.0167544383760785	0.9473727928188560	-0.0523359562429441	0.9986295347545740	-0.0000000000000003	
-303.9474742316940000	-0.2068783582599870	93.7352740964767000	0.2357932073709960	0.0123573983683399	0.9717246822342550	-0.0523359562429441	0.9986295347545740	-0.0000000000000004	
-302.8856616491420000	-0.1512311187938820	61.4503714445403000	0.1500051835158070	0.0078614385490089	0.9886539549823940	-0.0523359562429441	0.9986295347545740	-0.0000000000000004	
-301.1327201454590000	-0.0593633473726761	28.1041828305859000	0.0629830752661127	0.0033008031071141	0.9980091366960880	-0.0523359562429441	0.9986295347545740	-0.0000000000000004	
-300.0059496497230000	-0.0003118079295421	-4.8919955350478500	-0.0245228164490082	-0.0012851863518577	0.9996984444168400	-0.0523359562429440	0.9986295347545740	-0.0000000000000005	
-297.4219834670860000	0.1351081214447790	-43.2544824301447000	-0.1239305494867920	-0.0064949248839292	0.9922696381803960	-0.0523359562429440	0.9986295347545740	-0.0000000000000006	
-295.2635205131660000	0.2482283715244230	-87.5161937874914000	-0.2339570730893630	-0.0122611706481731	0.9721696105339820	-0.0523359562429440	0.9986295347545740	-0.0000000000000006	
-292.9074970095930000	0.3717023312846250	-132.6854210372920000	-0.3410490505244670	-0.0178736233645764	0.9398755655533240	-0.0523359562429438	0.9986295347545740	-0.0000000000000007	
-310.1755668901660000	-0.5332788636616100	-187.8779673506780000	-0.4438632167742990	-0.0232618854965675	0.8957925705641430	-0.0523359562429438	0.9986295347545740	-0.0000000000000007	
-312.3149953251710000	-0.6454015568732270	-239.6195279210680000	-0.5411099638199810	-0.0283583715517313	0.8404735628309040	-0.0523359562429438	0.9986295347545740	-0.0000000000000007	
-314.3051054801600000	-0.7496988106248700	-295.3838800110070000	-0.6315695163195080	-0.0330991558131692	0.7746124140112900	-0.0523359562429437	0.9986295347545740	-0.0000000000000008
