0,0,0
67.77000000, 0, 0
63.24846802, 0, 69.54316536
4.52153198, 0, 69.54316536
-15.93509871, 200, -16.54674081
83.70509871, 200, -16.54674081
76.92704550, 200, 88.01544890
-9.15704550, 200, 88.01544890
29.36500000, 0, 0
58.73000000, 0, 0
58.73000000, 0, 24.80000000
29.36500000, 0, 24.80000000
29.36500000, 200, -9.60189891
74.62913172, 200, -9.60189891
74.62913172, 200, 24.80000000
29.36500000, 200, 24.80000000
29.36500000, 0, 24.80000000
58.73000000, 0, 24.80000000
58.73000000, 0, 49.60000000
29.36500000, 0, 49.60000000
29.36500000, 200, 24.8000000
74.62913172, 200, 24.80000000
74.62913172, 200, 59.20189891
29.36500000, 200, 59.20189891
29.36500000, 0, 0
58.73000000, 0, 0
58.73000000, 0, 24.80000000
29.36500000, 0, 24.80000000
29.36500000, 200, -9.60189891
74.62913172, 200, -9.60189891
74.62913172, 200, 24.80000000
29.36500000, 200, 24.80000000
29.36500000, 0, 24.80000000
58.73000000, 0, 24.80000000
58.73000000, 0, 49.60000000
29.36500000, 0, 49.60000000
29.36500000, 200, 24.80000000
74.62913172, 200, 24.80000000
74.62913172, 200, 59.20189891
29.36500000, 200, 59.20189891
29.37000000, 0, 0
58.74000000, 0, 0
58.74000000, 0, 17.84500000
29.37000000, 0, 17.84500000
29.37000000, 200, -10.24882874
78.01602294, 200, -10.24882874
78.01602294, 200, 17.84500000
29.37000000, 200, 17.84500000
29.37000000, 0, 17.84500000
58.74000000, 0, 17.84500000
58.74000000, 0, 35.69000000
29.37000000, 0, 35.69000000
29.37000000, 200, 17.84500000
78.01602294, 200, 17.84500000
78.01602294, 200, 45.93882874
29.37000000, 200, 45.93882874
29.37000000, 0, 0
58.74000000, 0, 0
58.74000000, 0, 17.84500000
29.37000000, 0, 17.84500000
29.37000000, 200, -10.24882874
78.01602294, 200, -10.24882874
78.01602294, 200, 17.84500000
29.37000000, 200, 17.84500000
29.37000000, 0, 17.84500000
58.74000000, 0, 17.84500000
58.74000000, 0, 35.69000000
29.37000000, 0, 35.69000000
29.37000000, 200, 17.84500000
78.01602294, 200, 17.84500000
78.01602294, 200, 45.93882874
29.37000000, 200, 45.93882874
29.25250000, 0, 0
58.50500000, 0, 0
58.50500000, 0, 15.35000000
29.25250000, 0, 15.35000000
29.25250000, 200, -8.37538533
77.71269427, 200, -8.37538533
77.71269427, 200, 15.35000000
29.25250000, 200, 15.35000000
29.25250000, 0, 15.35000000
58.50500000, 0, 15.35000000
58.50500000, 0, 30.70000000
29.25250000, 0, 30.70000000
29.25250000, 200, 15.35000000
77.71269427, 200, 15.35000000
77.71269427, 200, 39.07538533
29.25250000, 200, 39.07538533
29.25250000, 0, 0
58.50500000, 0, 0
58.50500000, 0, 15.35000000
29.25250000, 0, 15.35000000
29.25250000, 200, -8.37538533
77.71269427, 200, -8.37538533
77.71269427, 200, 15.35000000
29.25250000, 200, 15.35000000
29.25250000, 0, 15.35000000
58.50500000, 0, 15.35000000
58.50500000, 0, 30.70000000
29.25250000, 0, 30.70000000
29.25250000, 200, 15.35000000
77.71269427, 200, 15.35000000
77.71269427, 200, 39.07538533
29.25250000, 200, 39.07538533
29.38500000, 0, 0
58.77000000, 0, 0
58.77000000, 0, 15.34000000
29.38500000, 0, 15.34000000
29.38500000, 200, -7.95704597
75.92257476, 200, -7.95704597
75.92257476, 200, 15.34000000
29.38500000, 200, 15.34000000
29.38500000, 0, 15.34000000
58.77000000, 0, 15.34000000
58.77000000, 0, 30.68000000
29.38500000, 0, 30.68000000
29.38500000, 200, 15.34000000
75.92257476, 200, 15.34000000
75.92257476, 200, 38.63704597
29.38500000, 200, 38.63704597
29.38500000, 0, 0
58.77000000, 0, 0
58.77000000, 0, 15.34000000
29.38500000, 0, 15.34000000
29.38500000, 200, -7.95704597
75.92257476, 200, -7.95704597
75.92257476, 200, 15.34000000
29.38500000, 200, 15.34000000
29.38500000, 0, 15.34000000
58.77000000, 0, 15.34000000
58.77000000, 0, 30.68000000
29.38500000, 0, 30.68000000
29.38500000, 200, 15.34000000
75.92257476, 200, 15.34000000
75.92257476, 200, 38.63704597
29.38500000, 200, 38.63704597
29.36250000, 0, 0
58.72500000, 0, 0
58.72500000, 0, 15.32000000
29.36250000, 0, 15.32000000
29.36250000, 200, -7.70220319
72.79093764, 200, -7.70220319
72.79093764, 200, 15.32000000
29.36250000, 200, 15.32000000
29.36250000, 0, 15.32000000
58.72500000, 0, 15.32000000
58.72500000, 0, 30.64000000
29.36250000, 0, 30.64000000
29.36250000, 200, 15.32000000
72.79093764, 200, 15.32000000
72.79093764, 200, 38.34220319
29.36250000, 200, 38.34220319
0, 0, 15.32000000
29.36250000, 0, 15.32000000
29.36250000, 0, 30.64000000
0, 0, 30.64000000
-14.06593764, 200, 15.32000000
29.36250000, 200, 15.32000000
29.36250000, 200, 38.34220319
-14.06593764, 200, 38.34220319
0, 0, 0
29.36250000, 0, 0
29.36250000, 0, 15.32000000
0, 0, 15.32000000
-14.06593764, 200, -7.70220319
29.36250000, 200, -7.70220319
29.36250000, 200, 15.32000000
-14.06593764, 200, 15.32000000
