-314.7260910565587400, -0.7717617297907947100, 468.9171333098628300 0.8180294248815760400, 0.04287110554621827200, 0.5735764363510438300 -0.05233595624293350300, 0.9986295347545745000, 3.081487911019577400E-033
-314.0292688662004800, -0.7352428262389790700, 409.7311544857299200 0.7782110140039645300, 0.04078431105754337000, 0.6266771558422109500 -0.05233595624293348200, 0.9986295347545743900, 1.223803110540407300E-018
-311.4348038548095600, -0.5992726765644554900, 356.9080961499623200 0.7349485155785495700, 0.03851701958883177500, 0.6770281520371809200 -0.05233595624293351000, 0.9986295347545745000, -1.575910969741405500E-019
-310.7370263113081100, -0.5627037050759886600, 313.4313752113540700 0.6884300126784642600, 0.03607908815626705700, 0.7244048709398232000 -0.05233595624293348900, 0.9986295347545745000, 1.544824843701782800E-018
-309.9936629826937600, -0.5237456838228622400, 272.6251955951484000 0.6388724574375080900, 0.03348188673939242500, 0.7685837276368332500 -0.05233595624293348900, 0.9986295347545745000, 2.577196428476014900E-018
-308.5815757419345000, -0.4497413273807758200, 234.8119006061397200 0.5836428300573804900, 0.03058742461777067000, 0.8114341971952278000 -0.05233595624293350300, 0.9986295347545745000, 1.321264988040449500E-019
-307.7264282703993100, -0.4049249474381099200, 200.6251404724219200 0.5225608678048701000, 0.02738625462186668200, 0.8521620341794203800 -0.05233595624293349600, 0.9986295347545745000, -1.718278174428620300E-018
-307.1968058719007200, -0.3771686136742578600, 167.0508814822373200 0.4524153167179813500, 0.02371008206281845200, 0.8914921273951572600 -0.05233595624293352300, 0.9986295347545745000, 7.638703005726611400E-019
-306.0031785033870100, -0.3146132539989995300, 133.5892176749463000 0.3728401588170580600, 0.01953972475113453400, 0.9276898270057297700 -0.05233595624293348900, 0.9986295347545745000, -4.583655733560792900E-018
-304.7667125215552900, -0.2498128177321850000, 101.3746452004766900 0.2904090933616150800, 0.01521969566668061000, 0.9567815421279293200 -0.05233595624293348900, 0.9986295347545745000, -2.244856143938903600E-018
-303.2148153165698500, -0.1684813315433539600, 69.00810789849681700 0.1971275094779554900, 0.01033101500733425400, 0.9803234237413370700 -0.05233595624293348200, 0.9986295347545743900, 1.508533807359174000E-018
-301.9026048404564900, -0.09971129453832416900, 36.51483123467729500 0.09325179495782837100, 0.004887119487896307200, 0.9956305634120792300 -0.05233595624293348200, 0.9986295347545745000, 7.223008918058539700E-018
-299.9281165671217200, 0.003767251087542894900, 4.451330754293419300 -0.01163771582044270000, -0.0006099068420764012400, 0.9999320934864161000 -0.05233595624293346800, 0.9986295347545745000, 4.678457353960849300E-018
-298.5484686123114700, 0.07607153659151974500, -27.48162270942060900 -0.1163817193012313300, -0.006099307457718586100, 0.9931858304773713000 -0.05233595624293348200, 0.9986295347545745000, 9.178196145397714300E-018
-296.8931351686063100, 0.1628238863490350200, -59.61787921812100400 -0.2198400595328083000, -0.01152132931756377400, 0.9754678914220436000 -0.05233595624293351000, 0.9986295347545745000, -2.129759931713426200E-018
-306.5061233010602600, -0.3409714739469986700, -98.64059361900500300 -0.3208182726278517900, -0.01681337322184366100, 0.9469915239478039500 -0.05233595624293347500, 0.9986295347545743900, 1.574874419988833700E-018
-308.3565024105258800, -0.4379457339058103700, -140.2354666649610200 -0.4182066468102492700, -0.02191728164072795700, 0.9080874590749552500 -0.05233595624293348200, 0.9986295347545743900, -4.402345540471623800E-018
-310.1192850598816900, -0.5303292579172169700, -184.0507526838113100 -0.5109846809868806600, -0.02677957237817035800, 0.8591725730608363900 -0.05233595624293350300, 0.9986295347545745000, 4.233354386268867100E-018
-311.6410066528762300, -0.6100793072930793500, -230.7380548143479800 -0.5910752911444796500, -0.03097694339795307300, 0.8060213577667708600 -0.05233595624293350300, 0.9986295347545745000, -4.368997553243803000E-020
-312.9339234256945000, -0.6778382041542720900, -280.4892137638935900 -0.6591235423454388000, -0.03454320112748918800, 0.7512409221959799300 -0.05233595624293351000, 0.9986295347545745000, 8.364315859649437400E-019
